dataset,T2,clusters,min,mean
UNC28,10,4,0.4150197628458498,0.6807807212154312
UNC28,10,5,0.4143426294820717,0.6990130653163451
UNC28,10,6,0.4303797468354431,0.6901715125035817
UNC28,10,7,0.42857142857142855,0.6904414361799163
UNC28,10,8,0.4257425742574257,0.7093891191256714
UNC28,10,4,0.4262948207171315,0.6805475181847702
UNC28,10,5,0.4071146245059288,0.6952562971983169
UNC28,10,6,0.4098360655737705,0.7344478985666542
UNC28,10,7,0.40236686390532544,0.6973686521749902
UNC28,10,8,0.3818181818181817,0.701810638142924
UNC28,10,4,0.6714975845410628,0.7287982799103371
UNC28,10,5,0.42738589211618255,0.7018485712602388
UNC28,10,6,0.4429824561403509,0.6854195278340369
UNC28,10,7,0.4108910891089109,0.6776594610611809
UNC28,10,8,0.4129353233830846,0.7022886300888453
UNC28,10,4,0.4384057971014493,0.6861924308594645
UNC28,10,5,0.4216417910447761,0.7079119839929787
UNC28,10,6,0.4224806201550387,0.7161425422382419
UNC28,10,7,0.39923954372623577,0.7327512942199531
UNC28,10,8,0.4061302681992337,0.7446808455241172
UNC28,10,4,0.42023346303501946,0.6817131229484037
UNC28,10,5,0.4078431372549021,0.6981730139433384
UNC28,10,6,0.408,0.6995213785296528
UNC28,10,7,0.4032258064516129,0.7134254055379375
UNC28,10,8,0.4070796460176992,0.7275732577631918
UNC28,10,4,0.4163265306122449,0.6806899924055745
UNC28,10,5,0.4,0.6892579869644193
UNC28,10,6,0.41452991452991456,0.7046521703831721
UNC28,10,7,0.4097560975609756,0.6891941412416173
UNC28,10,8,0.4158415841584158,0.7132321220365709
UNC28,10,4,0.430327868852459,0.6814282056041601
UNC28,10,5,0.4221311475409836,0.6857309289793906
UNC28,10,6,0.4279661016949153,0.6817202745038822
UNC28,10,7,0.425,0.6670330999326181
UNC28,10,8,0.4278606965174129,0.7021282144155638
UNC28,10,4,0.4297188755020081,0.6801823564187154
UNC28,10,5,0.4136546184738956,0.6676992076183037
UNC28,10,6,0.4279661016949153,0.6856486949338884
UNC28,10,7,0.4170854271356784,0.6576616117225595
UNC28,10,8,0.4120603015075377,0.6833628111097565
UNC28,10,4,0.424,0.6806895448864455
UNC28,10,5,0.41935483870967744,0.6914962830561345
UNC28,10,6,0.4204081632653061,0.7140717636183851
UNC28,10,7,0.4244897959183673,0.7419339984884692
UNC28,10,8,0.4315352697095436,0.7302601854402841
UNC28,10,4,0.4229249011857708,0.682039440629687
UNC28,10,5,0.4189723320158103,0.6896132291543517
UNC28,10,6,0.4244897959183673,0.6892356632568487
UNC28,10,7,0.4163265306122449,0.7203711349463278
UNC28,10,8,0.4214876033057851,0.7357183809139363
UNC28,10,4,0.4320987654320987,0.6827783446905359
UNC28,10,5,0.4221311475409836,0.6958034423528381
UNC28,10,6,0.4353448275862069,0.7049242413051758
UNC28,10,7,0.4256410256410256,0.6734057774531363
UNC28,10,8,0.4205128205128205,0.6942543700476144
UNC28,10,4,0.4007490636704121,0.6813553784685439
UNC28,10,5,0.3954372623574144,0.6945838302568295
UNC28,10,6,0.3984674329501916,0.6817648559364289
UNC28,10,7,0.4162679425837321,0.6603155585419442
UNC28,10,8,0.42028985507246375,0.689059004426464
UNC28,10,4,0.4435483870967742,0.6850117410757326
UNC28,10,5,0.4229249011857708,0.7000851940586724
UNC28,10,6,0.0,0.5832349372041279
UNC28,10,7,0.0,0.6072139492470647
UNC28,10,8,0.0,0.6330678430271447
UNC28,10,4,0.4354838709677419,0.6824978831046654
UNC28,10,5,0.4526748971193416,0.6982542310059328
UNC28,10,6,0.4411764705882353,0.7220966617710546
UNC28,10,7,0.4434782608695652,0.7191871167499755
UNC28,10,8,0.4257425742574257,0.6954193765107575
UNC28,10,4,0.4331983805668016,0.684743089042806
UNC28,10,5,0.4186991869918699,0.7018277914620612
UNC28,10,6,0.4024896265560166,0.7006741612509253
UNC28,10,7,0.3991769547325103,0.7388884755369342
UNC28,10,8,0.4079601990049751,0.6911453466905471
UNC28,10,4,0.4338842975206612,0.68298547481391
UNC28,10,5,0.4214876033057851,0.6941075966354399
UNC28,10,6,0.4327731092436975,0.6848908687334553
UNC28,10,7,0.4158415841584158,0.6568493585474567
UNC28,10,8,0.4088669950738916,0.7074073908727436
UNC28,5,4,0.4251012145748988,0.6805671487968263
UNC28,5,5,0.4032258064516129,0.6880912794895868
UNC28,5,6,0.4100418410041841,0.7273929239601321
UNC28,5,7,0.37681159420289856,0.6713615723133302
UNC28,5,8,0.38235294117647056,0.7198709972706421
UNC28,5,4,0.4354838709677419,0.6824497891167446
UNC28,5,5,0.4133858267716535,0.6906535974323561
UNC28,5,6,0.4214876033057851,0.6942943079311927
UNC28,5,7,0.4208333333333333,0.7234944285159574
UNC28,5,8,0.4162436548223351,0.6891979540296991
UNC28,5,4,0.4015444015444015,0.6800522549330359
UNC28,5,5,0.3984375,0.6918130418095144
UNC28,5,6,0.4016393442622951,0.7369499422748286
UNC28,5,7,0.39357429718875503,0.7487480379078655
UNC28,5,8,0.4057377049180328,0.7323183464958092
UNC28,5,4,0.4268292682926829,0.6817044082338604
UNC28,5,5,0.4309623430962343,0.6950400798975862
UNC28,5,6,0.4170212765957447,0.6913452732208428
UNC28,5,7,0.41422594142259417,0.7083614553497164
UNC28,5,8,0.4207920792079208,0.6897667832106154
UNC28,5,4,0.4246031746031746,0.6819884149731272
UNC28,5,5,0.42063492063492064,0.6994665611482153
UNC28,5,6,0.4303797468354431,0.698835478677136
UNC28,5,7,0.4257425742574257,0.6891850608643509
UNC28,5,8,0.4228855721393035,0.7070900265049211
UNC28,5,4,0.42105263157894735,0.6811759332985267
UNC28,5,5,0.4063745019920319,0.6984795927129541
UNC28,5,6,0.4166666666666667,0.7370652720741613
UNC28,5,7,0.4036144578313253,0.7006595882316695
UNC28,5,8,0.3980099502487561,0.7159369958404795
UNC28,5,4,0.425531914893617,0.6796206632046697
UNC28,5,5,0.4261603375527426,0.6911305618405823
UNC28,5,6,0.4361233480176212,0.676516172701668
UNC28,5,7,0.415,0.6668833256644822
UNC28,5,8,0.4108910891089109,0.6984987126544959
UNC28,5,4,0.4432234432234432,0.6867520079741057
UNC28,5,5,0.424812030075188,0.7088472501966205
UNC28,5,6,0.0,0.5902025575289748
UNC28,5,7,0.0,0.6226919982964235
UNC28,5,8,0.0,0.6355730025258863
UNC28,5,4,0.4163424124513619,0.6810710749448663
UNC28,5,5,0.4046692607003891,0.6973454418383602
UNC28,5,6,0.4156378600823045,0.7041347288640232
UNC28,5,7,0.3991935483870968,0.727271504880404
UNC28,5,8,0.4144144144144144,0.7241388329986567
UNC28,5,4,0.408,0.6799672596637768
UNC28,5,5,0.392,0.6943696268026465
UNC28,5,6,0.4110169491525424,0.7058907865193179
UNC28,5,7,0.4187192118226601,0.6926868893103878
UNC28,5,8,0.4137931034482759,0.7005933034594398
UNC28,5,4,0.4320987654320987,0.6809590142064383
UNC28,5,5,0.4180327868852459,0.6889020219691205
UNC28,5,6,0.4279661016949153,0.6816227503910491
UNC28,5,7,0.4278606965174129,0.6756720199804592
UNC28,5,8,0.415,0.6867164231303293
UNC28,5,4,0.4233870967741936,0.6789219534107372
UNC28,5,5,0.4170040485829961,0.6663436302696478
UNC28,5,6,0.4261603375527426,0.7028302066668494
UNC28,5,7,0.42677824267782427,0.7222623913860976
UNC28,5,8,0.4170854271356784,0.7026251520270848
UNC28,5,4,0.42168674698795183,0.6801696035950969
UNC28,5,5,0.4186991869918699,0.6920878165738407
UNC28,5,6,0.4232365145228216,0.7134608945139246
UNC28,5,7,0.4170040485829961,0.7415028493486261
UNC28,5,8,0.4297872340425532,0.7518516105901819
UNC28,5,4,0.4189723320158103,0.6812094816451263
UNC28,5,5,0.424,0.6888733103775861
UNC28,5,6,0.4214876033057851,0.6955893387078181
UNC28,5,7,0.4204081632653061,0.7249377255444684
UNC28,5,8,0.42105263157894735,0.7261216633274445
UNC28,5,4,0.430327868852459,0.6830677296009783
UNC28,5,5,0.4170040485829961,0.6914964298887656
UNC28,5,6,0.4391304347826087,0.6932686812337604
UNC28,5,7,0.4256410256410256,0.6672539860651054
UNC28,5,8,0.4256410256410256,0.6899238096253575
UNC28,5,4,0.4022556390977444,0.6808335882380195
UNC28,5,5,0.3880597014925373,0.6868682257034032
UNC28,5,6,0.3962264150943397,0.6749520802321761
UNC28,5,7,0.4162679425837321,0.652533414585583
UNC28,5,8,0.4134615384615384,0.6818889302239991
UNC28,5,4,0.4382470119521912,0.684301462136893
UNC28,5,5,0.4262948207171315,0.6985376862545011
UNC28,5,6,0.0,0.5844763810404968
UNC28,5,7,0.0,0.6133288515682714
UNC28,5,8,0.0,0.6322246399556193
UNC28,5,4,0.4344262295081967,0.6810655086487976
UNC28,5,5,0.4279835390946502,0.7001280481519061
UNC28,5,6,0.42857142857142855,0.7175195462783989
UNC28,5,7,0.425,0.689435201999417
UNC28,5,8,0.425,0.6983118751278765
UNC28,5,4,0.4251012145748988,0.6809683485540117
UNC28,5,5,0.4112903225806452,0.7022042792961772
UNC28,5,6,0.4024896265560166,0.7003518611790615
UNC28,5,7,0.382716049382716,0.7331987188138858
UNC28,5,8,0.405,0.6876533158491996
UNC28,5,4,0.4388185654008439,0.683049461734505
UNC28,5,5,0.4297520661157025,0.6945439773780099
UNC28,5,6,0.4327731092436975,0.6858221202434015
UNC28,5,7,0.417910447761194,0.6801511776780298
UNC28,5,8,0.405940594059406,0.6973428058722526
UNC28,2,4,0.43089430894308944,0.6820883147902383
UNC28,2,5,0.40725806451612906,0.7002751982672384
UNC28,2,6,0.4083333333333333,0.7228409210515824
UNC28,2,7,0.3798076923076923,0.6699363554959634
UNC28,2,8,0.3707317073170732,0.7188927597111927
UNC28,2,4,0.4297188755020081,0.6821053642178141
UNC28,2,5,0.4229249011857708,0.6850528040389232
UNC28,2,6,0.4338842975206612,0.6966418358626081
UNC28,2,7,0.43333333333333335,0.7274736248289487
UNC28,2,8,0.4170854271356784,0.6945681034738579
UNC28,2,4,0.4015444015444015,0.6797538329034336
UNC28,2,5,0.3968871595330739,0.6904938173062304
UNC28,2,6,0.4016393442622951,0.7082660067652854
UNC28,2,7,0.3943089430894309,0.7489858297812091
UNC28,2,8,0.4040816326530613,0.7536713163215125
UNC28,2,4,0.4227642276422765,0.6812964874027799
UNC28,2,5,0.4291666666666665,0.6930970142506384
UNC28,2,6,0.41452991452991456,0.6963068076937162
UNC28,2,7,0.4236453201970443,0.6878782957885072
UNC28,2,8,0.4079601990049751,0.7106568040831452
UNC28,2,4,0.4268774703557312,0.6814699834040459
UNC28,2,5,0.4071146245059288,0.6994606437157028
UNC28,2,6,0.4177215189873418,0.6971914479445279
UNC28,2,7,0.4207920792079208,0.6959866476847475
UNC28,2,8,0.4158415841584158,0.7187591388379869
UNC28,2,4,0.43568464730290457,0.6830740455668797
UNC28,2,5,0.41295546558704455,0.6964713729232874
UNC28,2,6,0.4243697478991597,0.7396107628030294
UNC28,2,7,0.3939393939393939,0.6818511797885138
UNC28,2,8,0.4039408866995074,0.7241047794868584
UNC28,2,4,0.4199134199134199,0.6788200827918646
UNC28,2,5,0.4163090128755365,0.6855642058056794
UNC28,2,6,0.4215246636771301,0.6800282661335779
UNC28,2,7,0.4137931034482759,0.6830982441359027
UNC28,2,8,0.4029126213592233,0.702709706740223
UNC28,2,4,0.4416058394160584,0.6873304017610795
UNC28,2,5,0.4232209737827715,0.7080187627598389
UNC28,2,6,0.42023346303501946,0.7185648334260533
UNC28,2,7,0.0,0.6129009540747729
UNC28,2,8,0.4046692607003891,0.7380334843356229
UNC28,2,4,0.4186046511627907,0.681815841146922
UNC28,2,5,0.41015625,0.6970482127945443
UNC28,2,6,0.40963855421686746,0.7034549239409489
UNC28,2,7,0.4,0.7224077564597392
UNC28,2,8,0.41422594142259417,0.7328322384850467
UNC28,2,4,0.41295546558704455,0.6806211226283283
UNC28,2,5,0.3904382470119522,0.6955090770739176
UNC28,2,6,0.4127659574468085,0.7075755416104732
UNC28,2,7,0.4207920792079208,0.6858946369161197
UNC28,2,8,0.4137931034482759,0.6957803309054019
UNC28,2,4,0.4297520661157025,0.6797695509934769
UNC28,2,5,0.4204081632653061,0.6945082797188558
UNC28,2,6,0.4322033898305085,0.6861705719006282
UNC28,2,7,0.4236453201970443,0.6705257977538819
UNC28,2,8,0.4278606965174129,0.7132466119776841
UNC28,2,4,0.4297188755020081,0.6799016097105329
UNC28,2,5,0.4112903225806452,0.6683938904806525
UNC28,2,6,0.4243697478991597,0.7134064520354961
UNC28,2,7,0.4191919191919192,0.6789968085631835
UNC28,2,8,0.4079601990049751,0.6775718708008628
UNC28,2,4,0.4268292682926829,0.6808221318377502
UNC28,2,5,0.4204081632653061,0.6913411862384885
UNC28,2,6,0.4232365145228216,0.7124360299607796
UNC28,2,7,0.4273504273504273,0.7299780909365434
UNC28,2,8,0.42105263157894735,0.7430836963370986
UNC28,2,4,0.4229249011857708,0.6813339810839251
UNC28,2,5,0.4189723320158103,0.6855275583881836
UNC28,2,6,0.4105691056910569,0.6857224812708118
UNC28,2,7,0.4146341463414634,0.7154313333138648
UNC28,2,8,0.4122448979591837,0.7356940160885996
UNC28,2,4,0.42857142857142855,0.6818752588263317
UNC28,2,5,0.4186991869918699,0.6892576131338272
UNC28,2,6,0.4353448275862069,0.7090884752141645
UNC28,2,7,0.4213197969543147,0.6752319481594056
UNC28,2,8,0.4205128205128205,0.6920243836304862
UNC28,2,4,0.4089219330855017,0.6826345342413319
UNC28,2,5,0.3909774436090225,0.6880084853490146
UNC28,2,6,0.3946360153256705,0.6809731871277406
UNC28,2,7,0.4114832535885167,0.6552152009399357
UNC28,2,8,0.4134615384615384,0.6660161749368857
UNC28,2,4,0.4320000000000001,0.683314262392852
UNC28,2,5,0.42857142857142855,0.6986739119097313
UNC28,2,6,0.4331983805668016,0.7134433762723938
UNC28,2,7,0.4291497975708502,0.7249539674428115
UNC28,2,8,0.0,0.6312470566623051
UNC28,2,4,0.4481327800829876,0.6833552691161682
UNC28,2,5,0.4279835390946502,0.700666847553392
UNC28,2,6,0.425,0.7124544795801402
UNC28,2,7,0.4378109452736319,0.6997129035577306
UNC28,2,8,0.4228855721393035,0.7045147468728676
UNC28,2,4,0.4268292682926829,0.6816106393832079
UNC28,2,5,0.41295546558704455,0.7041261171660977
UNC28,2,6,0.401673640167364,0.6967520373514585
UNC28,2,7,0.3950617283950617,0.7349285766126051
UNC28,2,8,0.4079601990049751,0.7016906312059865
UNC28,2,4,0.43568464730290457,0.6826601254206592
UNC28,2,5,0.4180327868852459,0.6942228099979278
UNC28,2,6,0.4243697478991597,0.6846528059851225
UNC28,2,7,0.4117647058823529,0.6814204220964123
UNC28,2,8,0.4108910891089109,0.7131123098100699
UNC28,1,4,0.4274193548387097,0.6825747542197462
UNC28,1,5,0.4136546184738956,0.6992969379065787
UNC28,1,6,0.41422594142259417,0.7277487980979274
UNC28,1,7,0.3902439024390244,0.6962657850569863
UNC28,1,8,0.38235294117647056,0.7135286514933148
UNC28,1,4,0.4314516129032258,0.6814249730495585
UNC28,1,5,0.4229249011857708,0.6773301976557398
UNC28,1,6,0.4309623430962343,0.6911004033868531
UNC28,1,7,0.3983050847457627,0.6864434540398836
UNC28,1,8,0.4263959390862944,0.6889089689060168
UNC28,1,4,0.3976833976833977,0.6792998412155244
UNC28,1,5,0.3953488372093023,0.6895578266064247
UNC28,1,6,0.3975903614457832,0.7060301221081948
UNC28,1,7,0.4040816326530613,0.7289484503926288
UNC28,1,8,0.4098360655737705,0.7429309635182035
UNC28,1,4,0.4251012145748988,0.6817345402756025
UNC28,1,5,0.4309623430962343,0.6928724645186867
UNC28,1,6,0.4267241379310345,0.6969552592919087
UNC28,1,7,0.4166666666666667,0.7015894480951639
UNC28,1,8,0.4207920792079208,0.7154952130977674
UNC28,1,4,0.4246031746031746,0.6810299738548143
UNC28,1,5,0.4166666666666667,0.699222897864979
UNC28,1,6,0.4261603375527426,0.6889364245407448
UNC28,1,7,0.4089068825910931,0.7250752492693876
UNC28,1,8,0.4108910891089109,0.7142695095146003
UNC28,1,4,0.4349593495934959,0.6837757243517912
UNC28,1,5,0.41935483870967744,0.6968684661572131
UNC28,1,6,0.4149377593360996,0.7424208469624801
UNC28,1,7,0.4024390243902439,0.6813071970740864
UNC28,1,8,0.4058823529411765,0.7129348127505148
UNC28,1,4,0.425531914893617,0.6796721613702171
UNC28,1,5,0.4279661016949153,0.6848533099977193
UNC28,1,6,0.4342105263157895,0.6828673514289224
UNC28,1,7,0.4158415841584158,0.6733487760607161
UNC28,1,8,0.4129353233830846,0.7011072062403401
UNC28,1,4,0.4368231046931408,0.6851916097322499
UNC28,1,5,0.4141791044776119,0.7090524055014706
UNC28,1,6,0.41603053435114506,0.718058944931752
UNC28,1,7,0.0,0.6107386396842882
UNC28,1,8,0.0,0.6402158166337464
UNC28,1,4,0.4196078431372549,0.6795392321150805
UNC28,1,5,0.41015625,0.6969203313105115
UNC28,1,6,0.41975308641975306,0.6972075350748481
UNC28,1,7,0.4279661016949153,0.7225857036182735
UNC28,1,8,0.4170212765957447,0.7317665701589692
UNC28,1,4,0.4105691056910569,0.6798748532501528
UNC28,1,5,0.3951612903225806,0.6897204884772709
UNC28,1,6,0.4137931034482759,0.6949739310023637
UNC28,1,7,0.4158415841584158,0.6868780615954951
UNC28,1,8,0.4129353233830846,0.7063282635391178
UNC28,1,4,0.4256198347107438,0.6789304823316773
UNC28,1,5,0.4170040485829961,0.6915882439064921
UNC28,1,6,0.425,0.6754351802274464
UNC28,1,7,0.4166666666666667,0.6649658309574912
UNC28,1,8,0.4257425742574257,0.6917087570138543
UNC28,1,4,0.4314516129032258,0.6802753712106757
UNC28,1,5,0.41935483870967744,0.6674214577438683
UNC28,1,6,0.4261603375527426,0.6890078371624412
UNC28,1,7,0.4170854271356784,0.6522724099475338
UNC28,1,8,0.415,0.6809449133334524
UNC28,1,4,0.4233870967741936,0.6800054093724702
UNC28,1,5,0.4186991869918699,0.6911899892145508
UNC28,1,6,0.425,0.7111967470405061
UNC28,1,7,0.4238683127572017,0.7387682826513531
UNC28,1,8,0.4266666666666667,0.7384399341184021
UNC28,1,4,0.4268774703557312,0.6830020698648083
UNC28,1,5,0.42857142857142855,0.6842218306758234
UNC28,1,6,0.4122448979591837,0.6836302375057315
UNC28,1,7,0.4122448979591837,0.7058290942114366
UNC28,1,8,0.4158415841584158,0.6818136201985334
UNC28,1,4,0.430327868852459,0.6808858887817423
UNC28,1,5,0.4153225806451613,0.6825813909486822
UNC28,1,6,0.4291845493562232,0.7086029545140439
UNC28,1,7,0.4213197969543147,0.6795865397211597
UNC28,1,8,0.4141414141414141,0.7042738503471291
UNC28,1,4,0.4150943396226415,0.6832852039362166
UNC28,1,5,0.3976833976833977,0.6992498013633155
UNC28,1,6,0.4136546184738956,0.6820245510625104
UNC28,1,7,0.4136546184738956,0.7254397256740475
UNC28,1,8,0.4066985645933015,0.705286488772598
UNC28,1,4,0.4342629482071713,0.6847414649122789
UNC28,1,5,0.4320000000000001,0.6988440131098645
UNC28,1,6,0.0,0.5850102876498268
UNC28,1,7,0.43333333333333335,0.7263888250176258
UNC28,1,8,0.0,0.6320717671708257
UNC28,1,4,0.44583333333333336,0.6830292549469599
UNC28,1,5,0.4393305439330544,0.6900285450898009
UNC28,1,6,0.4315352697095436,0.6979848347363723
UNC28,1,7,0.4271356783919598,0.703074826952973
UNC28,1,8,0.4166666666666667,0.6831665082360152
UNC28,1,4,0.4244897959183673,0.6811687704658203
UNC28,1,5,0.41295546558704455,0.7019731292256107
UNC28,1,6,0.4008264462809917,0.696063926164677
UNC28,1,7,0.4016393442622951,0.7298311768370844
UNC28,1,8,0.4191919191919192,0.6988449368436711
UNC28,1,4,0.4411764705882353,0.6831461418787372
UNC28,1,5,0.425,0.6944922854624537
UNC28,1,6,0.43037974683544306,0.6849856949014955
UNC28,1,7,0.417910447761194,0.6572280516173599
UNC28,1,8,0.4129353233830846,0.692266891640052
