dataset,T2,ratio,div,recall
cora,10,0.1,0.16666666666666666,0.9809523809523808
cora,10,0.125,0.14912280701754385,0.9847328244274808
cora,10,0.15,0.14492753623188406,0.9873417721518988
cora,10,0.175,0.14285714285714285,0.9836956521739132
cora,10,0.2,0.14754098360655735,0.9809523809523808
cora,10,0.025,0.18181818181818185,1.0
cora,10,0.05,0.13043478260869565,1.0
cora,10,0.075,0.14492753623188406,0.9873417721518988
cora,10,0.1,0.1797752808988764,0.961904761904762
cora,10,0.125,0.1801801801801801,0.9694656488549618
cora,10,0.15,0.17037037037037034,0.9620253164556962
cora,10,0.175,0.15723270440251572,0.9619565217391304
cora,10,0.2,0.14130434782608695,0.9571428571428572
cora,10,0.025,0.18181818181818185,1.0
cora,10,0.05,0.2682926829268293,1.0
cora,10,0.075,0.234375,1.0
cora,10,0.1,0.206896551724138,1.0
cora,10,0.125,0.1801801801801801,1.0
cora,10,0.15,0.1791044776119403,0.9683544303797468
cora,10,0.175,0.1870967741935484,0.9619565217391304
cora,10,0.2,0.17318435754189945,0.9571428571428572
cora,10,0.025,0.08333333333333333,1.0
cora,10,0.05,0.13043478260869565,1.0
cora,10,0.075,0.09722222222222222,1.0
cora,10,0.1,0.09375,0.9904761904761904
cora,10,0.125,0.11965811965811965,0.9770992366412212
cora,10,0.15,0.12056737588652484,0.981012658227848
cora,10,0.175,0.12195121951219512,0.9782608695652174
cora,10,0.2,0.12903225806451613,0.9761904761904762
cora,10,0.025,0.3,0.9615384615384616
cora,10,0.05,0.20930232558139536,0.9807692307692308
cora,10,0.075,0.1791044776119403,0.9873417721518988
cora,10,0.1,0.16666666666666666,0.9904761904761904
cora,10,0.125,0.1801801801801801,0.9847328244274808
cora,10,0.15,0.18796992481203006,0.981012658227848
cora,10,0.175,0.1870967741935484,0.9836956521739132
cora,10,0.2,0.1797752808988764,0.9714285714285714
cora,10,0.025,0.13043478260869565,0.9615384615384616
cora,10,0.05,0.10638297872340426,0.9807692307692308
cora,10,0.075,0.06756756756756757,0.9873417721518988
cora,10,0.1,0.09375,0.9904761904761904
cora,10,0.125,0.09166666666666666,0.9923664122137404
cora,10,0.15,0.11267605633802814,0.9873417721518988
cora,10,0.175,0.12195121951219512,0.9782608695652174
cora,10,0.2,0.13513513513513514,0.9714285714285714
cora,10,0.025,0.04,0.9615384615384616
cora,10,0.05,0.061224489795918366,0.9807692307692308
cora,10,0.075,0.09722222222222222,0.9746835443037974
cora,10,0.1,0.11702127659574467,0.9809523809523808
cora,10,0.125,0.14912280701754385,0.9847328244274808
cora,10,0.15,0.15328467153284672,0.9873417721518988
cora,10,0.175,0.15,0.9836956521739132
cora,10,0.2,0.16022099447513813,0.9809523809523808
cora,10,0.025,0.2380952380952381,0.9615384615384616
cora,10,0.05,0.3,0.9615384615384616
cora,10,0.075,0.234375,0.9620253164556962
cora,10,0.1,0.19318181818181807,0.9714285714285714
cora,10,0.125,0.16964285714285715,0.9770992366412212
cora,10,0.15,0.17037037037037034,0.9746835443037974
cora,10,0.175,0.1794871794871795,0.9728260869565216
cora,10,0.2,0.19318181818181807,0.9666666666666668
cora,10,0.025,0.04,1.0
cora,10,0.05,0.08333333333333333,0.9807692307692308
cora,10,0.075,0.09722222222222222,0.9873417721518988
cora,10,0.1,0.11702127659574467,0.9904761904761904
cora,10,0.125,0.14912280701754385,0.9923664122137404
cora,10,0.15,0.15328467153284672,0.9936708860759492
cora,10,0.175,0.15723270440251572,0.9945652173913044
