dataset,T2,auc,ap,dp,true,false,fnr,tnr
UNC28,5,0.8535666284264165,0.8581990228618956,0.015582797060235768,0.009874329735029134,0.0013149079061266454,0.03874123622633125,0.012373964577023642
UNC28,5,0.8703180332909819,0.8759907007517349,0.013061196744881052,0.003840018385807901,0.002424154225768937,0.03159736395930123,0.020635081610691358
UNC28,5,0.87409730857723,0.8799367325577383,0.01583248039388016,0.0007835921374021071,0.005688956478249009,0.03909027536883284,0.026246344661440928
UNC28,5,0.8739545529551435,0.8822935919891239,0.018380668502082163,0.004336358049075302,0.010240107275091618,0.019491361621494004,0.030808736371953832
UNC28,5,0.8671356635293517,0.8770949518724646,0.01569410461969325,0.005846166046319869,0.003392944396514491,0.02082588812501893,0.016218466283862868
UNC28,5,0.8672943408559808,0.8768604256396706,0.011352756322020235,0.0003431714118418364,0.0036717405683051696,0.03269077784465131,0.019297610535992164
UNC28,5,0.8767555761868933,0.8856561161246086,0.016159479461266533,3.33721577890636e-05,0.0005110347115125824,0.014789301865883972,0.016975470301797402
UNC28,5,0.8771718284433871,0.8836980753012036,0.022478299129482945,0.008166309094498373,0.0027506850163666924,0.03314459511937612,0.02404205232846538
UNC28,5,0.8696505888660611,0.8756400395307926,0.0148252294684394,0.001714954932072162,0.003222050489616687,0.02397932330039031,0.01866642998327719
UNC28,5,0.8633692828291701,0.8658737188813128,0.0189625774595616,0.005837170941315623,0.0030644885474125755,0.03050073099415205,0.0152918158620599
UNC28,5,0.8735409288945358,0.8814466189810144,0.018488397158609685,0.0016146794756634099,0.011372217996121549,0.029386258100778183,0.03591773578102935
UNC28,5,0.8760497178631717,0.8853435059523507,0.01039735350431104,0.0014908988537363625,0.002509381970692102,0.02181814488868548,0.024031767760495964
UNC28,5,0.8703359848075258,0.8788956555744681,0.020133123192853885,0.0015669907669524062,0.013450095986129436,0.02688738618810812,0.037103559603022265
UNC28,2,0.8733096476565503,0.8830302398548269,0.01573674786535349,0.0028052448400293357,0.003526356304268817,0.03989030090942805,0.02494827718321371
UNC28,2,0.8726008208794394,0.8816045595228295,0.015252845229707938,0.002372067017769784,0.001977666229583036,0.020222421464348567,0.018277533187270517
UNC28,2,0.8676337066497861,0.8761331392434025,0.018933126299410533,0.003025434645930749,0.003236319308727791,0.02288279728771114,0.017919836738558154
UNC28,2,0.8680972312331795,0.8773823276989403,0.009169869469431578,0.006040017532876198,0.0009730898171406797,0.02826284956941158,0.027491225324045927
UNC28,2,0.8702276890573939,0.8798009995094637,0.015741271619367524,0.0009836342823612584,0.0034756753144354496,0.027767691724429,0.016077525733052427
UNC28,2,0.8673509057326207,0.8736659786034603,0.012957660095802449,0.006720836904036536,0.0030277594488971496,0.031697421107691484,0.013163827711786836
UNC28,2,0.8681490911698626,0.8759619407334909,0.010836438753007077,0.0005138225307875714,0.002971114451581369,0.031388285006479354,0.02284493143993744
UNC28,2,0.8551014361588691,0.8601966443964782,0.0166331665919893,0.01207825283106132,0.0010998436738531387,0.04779589179155662,0.011745424285816873
UNC28,2,0.8712172400075991,0.8772488831887885,0.014012638730883306,0.005042264440281546,0.0017964736311138609,0.03360534195052582,0.016995419434443826
UNC28,2,0.8762792743476067,0.8821975376053388,0.016420578045599973,0.0006813655421631777,0.005207788371624167,0.037986092433393744,0.02212916055253249
UNC28,2,0.8737136623759492,0.881766652947762,0.018652247053482902,0.004888205934172651,0.01024412068559034,0.019467307331529758,0.03104760745818629
UNC28,2,0.8654237341669969,0.8755802401704412,0.01623548663682518,0.006887454503533454,0.003580927984126347,0.025142342287773702,0.018032785038432458
UNC28,2,0.8682958477508649,0.8781359263393402,0.0122384327286623,0.0011155125423138316,0.0033888310250987865,0.03024137125758735,0.021404989215268056
UNC28,2,0.8772510263104936,0.8861018840770056,0.016602478640560428,0.0008073426676984826,0.0006919065995531364,0.017562385102592955,0.013084871156287418
UNC28,2,0.8756365044581713,0.882596615362063,0.023363246843185723,0.00907053081688817,0.003874072614194411,0.038965186627997535,0.024601746184750417
UNC28,2,0.8688169814494424,0.8749093698260082,0.0155054525880634,0.0006201022375619444,0.003592255034980029,0.019276452718037764,0.015720848848070398
UNC28,2,0.8649401813229886,0.8677601067846477,0.020709950358763347,0.009186232407482616,0.003008788311543552,0.03881578947368421,0.013323281616436249
UNC28,2,0.8759941150939542,0.8836877869674841,0.01943209679968297,0.00042576147011257797,0.011815384095233531,0.029442312274571964,0.03707898927380345
UNC28,2,0.8765847434542904,0.8858369600816676,0.011247068513160943,0.0026452092807263765,0.0019954067861991482,0.021191154519337282,0.02341749585075203
UNC28,2,0.8707120280135646,0.8794250078087353,0.020575977825060533,0.0019563770311333693,0.013932595324698729,0.02564550358311097,0.039659445656045816
UNC28,1,0.8737194350204849,0.8836641916178322,0.01584928140677218,0.002722837960300873,0.003603588845667149,0.04191549141010946,0.025216469566550024
UNC28,1,0.8728004699026516,0.8819652893059622,0.01578192070106223,0.0034748845287082553,0.002011515606290485,0.01771797389945031,0.016980201732647592
UNC28,1,0.8689144476245616,0.8772979401226269,0.019486844116380183,0.0040523733243525775,0.0031874088041759056,0.023876898957513104,0.017433501280927573
UNC28,1,0.8677875382402501,0.8772497021562664,0.009235057562655071,0.0063924602798909646,0.0007771807557664238,0.03027508639001688,0.02780428408878828
UNC28,1,0.8691492370347343,0.8787579962562586,0.015883244187391427,0.0013239059562392707,0.003594007249428633,0.02691445453049779,0.017145345339193874
UNC28,1,0.8652725307724193,0.8718727563877384,0.012897642727316177,0.007647827538998291,0.003906313538026725,0.03397272445932117,0.016452811925564418
UNC28,1,0.8683393537791957,0.8762690308369072,0.011513032948164541,0.0014066904796921833,0.002486503473016165,0.0317419981198656,0.018638098212671227
UNC28,1,0.8547471459669957,0.8599492143945467,0.017565518796386775,0.01414113541878885,0.0009484821083154948,0.055851591470689035,0.012295115436549674
UNC28,1,0.8719247526867671,0.8783539603486501,0.014908094362139681,0.006488584709193901,0.0014889316828970876,0.037796730200740834,0.015839291449047548
UNC28,1,0.8760306751760141,0.8823159391579882,0.01677003547064956,0.0016930205678035342,0.00494091116746351,0.03660413358992369,0.017946642195110597
UNC28,1,0.8731862867121418,0.8813731201163659,0.01920994726057845,0.005769523090797964,0.01054071827998874,0.022255521524943492,0.03235914493165132
UNC28,1,0.8675054647701604,0.8773875705832767,0.016364794710881397,0.006574432102602393,0.003971575394159157,0.024472273539477268,0.018490730132336555
UNC28,1,0.8686044730392155,0.878602056539791,0.012697173803387859,0.0025313464358644056,0.003906660006813015,0.0270146706183228,0.02030924242515276
UNC28,1,0.8781969421691778,0.8869696700562665,0.01698121358745911,0.000913016942762217,0.0012555324387272726,0.016694406056171906,0.016586297746854238
UNC28,1,0.8764797916141027,0.8834734304585401,0.02453266928618845,0.010317381390887878,0.004840968345255502,0.04130342024855752,0.02879485014060876
UNC28,1,0.871371165462202,0.8770409130414987,0.016444808807588182,0.00073778069851338,0.0038530878412351374,0.023444607353468584,0.01836578572545572
UNC28,1,0.8667951713658809,0.870067929667407,0.022096284251166314,0.012074423897052421,0.002692109477377359,0.04406067251461989,0.013832314079225805
UNC28,1,0.8768377542404062,0.8845958077896707,0.019264140713632184,0.00033645676234370764,0.011406603652351535,0.027461604791092744,0.031829312261514885
UNC28,1,0.8751149366379518,0.8845482787210447,0.011287045188010656,0.002872213493115741,0.0019769129371063304,0.023784916677004192,0.02068324361499677
UNC28,1,0.8705427088401998,0.8790928585445477,0.02072689533696597,0.0027700700841621463,0.013444243099272375,0.025362712760144016,0.03732337632472454
