dataset,T2,ratio,div,recall
citeseer,20,0.1,1.4473684210526316,0.989247311827957
citeseer,20,0.125,1.5217391304347827,0.9913793103448276
citeseer,20,0.15,1.278688524590164,0.9856115107913668
citeseer,20,0.175,1.2027027027027026,0.98159509202454
citeseer,20,0.2,1.1136363636363635,0.9731182795698924
citeseer,10,0.025,2.2857142857142856,1.0
citeseer,10,0.05,1.5555555555555556,1.0
citeseer,10,0.075,1.4642857142857142,0.9855072463768116
citeseer,10,0.1,1.4473684210526316,0.989247311827957
citeseer,10,0.125,1.6976744186046508,0.9913793103448276
citeseer,10,0.15,1.5272727272727271,0.9784172661870504
citeseer,10,0.175,1.4328358208955223,0.9754601226993864
citeseer,10,0.2,1.4155844155844155,0.9784946236559141
citeseer,10,0.025,1.0909090909090908,0.9565217391304348
citeseer,10,0.05,0.84,0.9782608695652174
citeseer,10,0.075,0.8648648648648649,0.9855072463768116
citeseer,10,0.1,0.86,0.989247311827957
citeseer,10,0.125,1.0,0.9827586206896552
citeseer,10,0.15,1.0441176470588236,0.9784172661870504
citeseer,10,0.175,1.0632911392405062,0.9693251533742332
citeseer,10,0.2,1.043956043956044,0.956989247311828
citeseer,10,0.025,1.3,1.0
citeseer,10,0.05,1.1904761904761905,0.9782608695652174
citeseer,10,0.075,0.9714285714285714,0.9855072463768116
citeseer,10,0.1,1.0666666666666669,0.956989247311828
citeseer,10,0.125,1.1090909090909091,0.9482758620689656
citeseer,10,0.15,1.0746268656716418,0.9496402877697842
citeseer,10,0.175,1.0632911392405062,0.9570552147239264
citeseer,10,0.2,1.1379310344827591,0.9516129032258064
citeseer,10,0.025,1.875,1.0
citeseer,10,0.05,1.4210526315789471,1.0
citeseer,10,0.075,1.4642857142857142,0.9855072463768116
citeseer,10,0.1,1.4473684210526316,0.989247311827957
citeseer,10,0.125,1.6976744186046508,0.9913793103448276
citeseer,10,0.15,1.4385964912280702,0.9856115107913668
citeseer,10,0.175,1.3285714285714283,0.98159509202454
citeseer,10,0.2,1.3544303797468351,0.9731182795698924
citeseer,10,0.025,1.5555555555555556,0.9565217391304348
citeseer,10,0.05,1.5555555555555556,0.9782608695652174
citeseer,10,0.075,1.5555555555555556,0.9710144927536232
citeseer,10,0.1,1.3846153846153846,0.967741935483871
citeseer,10,0.125,1.2745098039215683,0.9741379310344828
citeseer,10,0.15,1.278688524590164,0.9784172661870504
citeseer,10,0.175,1.2638888888888888,0.9631901840490796
citeseer,10,0.2,1.2682926829268293,0.9623655913978496
citeseer,10,0.025,1.3,0.9565217391304348
citeseer,10,0.05,1.5555555555555556,0.9782608695652174
citeseer,10,0.075,1.5555555555555556,0.9855072463768116
citeseer,10,0.1,1.5833333333333333,0.989247311827957
citeseer,10,0.125,1.6363636363636365,0.9741379310344828
citeseer,10,0.15,1.4821428571428572,0.9712230215827338
citeseer,10,0.175,1.546875,0.9693251533742332
citeseer,10,0.2,1.6197183098591552,0.956989247311828
citeseer,10,0.025,6.666666666666668,1.0
citeseer,10,0.05,4.75,1.0
citeseer,10,0.075,3.3125,1.0
citeseer,10,0.1,2.321428571428572,1.0
citeseer,10,0.125,1.9743589743589745,1.0
citeseer,10,0.15,1.6226415094339623,1.0
citeseer,10,0.175,1.546875,0.9877300613496932
citeseer,10,0.2,1.3544303797468351,0.9731182795698924
citeseer,10,0.025,1.5555555555555556,1.0
citeseer,10,0.05,1.4210526315789471,1.0
citeseer,10,0.075,1.4642857142857142,1.0
citeseer,10,0.1,1.3846153846153846,1.0
citeseer,10,0.125,1.4166666666666667,1.0
citeseer,10,0.15,1.6226415094339623,1.0
citeseer,10,0.175,1.6721311475409837,0.9877300613496932
citeseer,10,0.2,1.7352941176470589,0.978494623655914
citeseer,10,0.025,2.833333333333333,1.0
citeseer,10,0.05,2.5384615384615383,1.0
citeseer,10,0.075,2.0,1.0
citeseer,10,0.1,2.0,0.989247311827957
citeseer,10,0.125,1.9,0.9827586206896552
citeseer,10,0.15,1.836734693877551,0.9856115107913668
citeseer,10,0.175,1.6721311475409837,0.9754601226993864
citeseer,10,0.2,1.6571428571428573,0.967741935483871
citeseer,10,0.025,1.3,1.0
citeseer,10,0.05,1.1904761904761905,1.0
citeseer,10,0.075,1.0909090909090908,1.0
citeseer,10,0.1,1.2682926829268293,1.0
citeseer,10,0.125,1.32,1.0
citeseer,10,0.15,1.3559322033898304,1.0
citeseer,10,0.175,1.3970588235294117,0.9877300613496932
citeseer,10,0.2,1.325,0.9731182795698924
citeseer,10,0.025,1.875,0.9565217391304348
citeseer,10,0.05,1.3,0.9782608695652174
citeseer,10,0.075,1.2258064516129032,0.9855072463768116
citeseer,10,0.1,1.0666666666666669,0.989247311827957
citeseer,10,0.125,1.148148148148148,0.9741379310344828
citeseer,10,0.15,1.1384615384615384,0.9712230215827338
citeseer,10,0.175,1.2328767123287672,0.950920245398773
citeseer,10,0.2,1.2142857142857142,0.946236559139785
citeseer,10,0.025,2.833333333333333,1.0
citeseer,10,0.05,1.4210526315789471,1.0
citeseer,10,0.075,1.3793103448275863,1.0
citeseer,10,0.1,1.2682926829268293,1.0
citeseer,10,0.125,1.32,0.9913793103448276
citeseer,10,0.15,1.3965517241379308,0.9928057553956836
citeseer,10,0.175,1.4696969696969695,0.9754601226993864
citeseer,10,0.2,1.3846153846153846,0.967741935483871
citeseer,10,0.025,1.5555555555555556,1.0
citeseer,10,0.05,1.875,1.0
citeseer,10,0.075,1.875,1.0
citeseer,10,0.1,1.5833333333333333,1.0
citeseer,10,0.125,1.4680851063829787,0.9913793103448276
citeseer,10,0.15,1.5272727272727271,0.9856115107913668
citeseer,10,0.175,1.5873015873015872,0.9754601226993864
citeseer,10,0.2,1.5833333333333333,0.9623655913978496
citeseer,10,0.025,0.9166666666666666,0.9565217391304348
citeseer,10,0.05,1.0909090909090908,0.9782608695652174
citeseer,10,0.075,1.2258064516129032,0.9855072463768116
citeseer,10,0.1,1.5135135135135136,0.989247311827957
citeseer,10,0.125,1.6363636363636365,0.9741379310344828
citeseer,10,0.15,1.5740740740740742,0.9712230215827338
citeseer,10,0.175,1.546875,0.9754601226993864
citeseer,10,0.2,1.4473684210526316,0.9731182795698924
citeseer,10,0.025,0.6428571428571429,1.0
citeseer,10,0.05,0.84,0.9565217391304348
citeseer,10,0.075,1.15625,0.9710144927536232
citeseer,10,0.1,1.325,0.946236559139785
citeseer,10,0.125,1.32,0.9482758620689656
citeseer,10,0.15,1.4385964912280702,0.9424460431654677
citeseer,10,0.175,1.546875,0.9263803680981596
citeseer,10,0.2,1.4155844155844155,0.913978494623656
citeseer,10,0.025,2.833333333333333,1.0
citeseer,10,0.05,1.4210526315789471,1.0
citeseer,10,0.075,1.4642857142857142,1.0
citeseer,10,0.1,1.4473684210526316,1.0
citeseer,10,0.125,1.3673469387755102,1.0
citeseer,10,0.15,1.4385964912280702,1.0
citeseer,10,0.175,1.3970588235294117,1.0
citeseer,10,0.2,1.4473684210526316,0.9946236559139784
citeseer,10,0.025,1.3,1.0
citeseer,10,0.05,0.9166666666666666,1.0
citeseer,10,0.075,0.8648648648648649,1.0
citeseer,10,0.1,0.86,1.0
citeseer,10,0.125,0.9333333333333332,1.0
citeseer,10,0.15,0.8783783783783784,1.0
citeseer,10,0.175,0.8735632183908046,0.9938650306748468
citeseer,10,0.2,0.8787878787878788,0.967741935483871
citeseer,10,0.025,1.5555555555555556,1.0
citeseer,10,0.05,1.4210526315789471,0.9782608695652174
citeseer,10,0.075,1.15625,0.9710144927536232
citeseer,10,0.1,1.0666666666666669,0.967741935483871
citeseer,10,0.125,1.2307692307692308,0.956896551724138
citeseer,10,0.15,1.3559322033898304,0.9640287769784172
citeseer,10,0.175,1.2638888888888888,0.9570552147239264
citeseer,10,0.2,1.325,0.956989247311828
citeseer,10,0.025,1.0909090909090908,1.0
citeseer,10,0.05,1.0,1.0
citeseer,10,0.075,0.8157894736842105,1.0
citeseer,10,0.1,0.86,1.0
citeseer,10,0.125,1.0714285714285714,1.0
citeseer,10,0.15,1.2419354838709675,0.9928057553956836
citeseer,10,0.175,1.2027027027027026,0.98159509202454
citeseer,10,0.2,1.1379310344827591,0.9623655913978496
citeseer,10,0.025,1.875,1.0
citeseer,10,0.05,1.7058823529411764,1.0
citeseer,10,0.075,1.3,0.9855072463768116
citeseer,10,0.1,1.4473684210526316,0.978494623655914
citeseer,10,0.125,1.32,0.9827586206896552
citeseer,10,0.15,1.3559322033898304,0.9784172661870504
citeseer,10,0.175,1.1733333333333331,0.98159509202454
citeseer,10,0.2,1.162790697674419,0.978494623655914
citeseer,5,0.025,2.2857142857142856,1.0
citeseer,5,0.05,1.3,1.0
citeseer,5,0.075,1.3793103448275863,1.0
citeseer,5,0.1,1.325,0.989247311827957
citeseer,5,0.125,1.32,0.9827586206896552
citeseer,5,0.15,1.4385964912280702,0.9856115107913668
citeseer,5,0.175,1.3623188405797102,0.98159509202454
citeseer,5,0.2,1.2962962962962965,0.9784946236559141
citeseer,5,0.025,1.0909090909090908,0.9565217391304348
citeseer,5,0.05,0.7692307692307693,0.9782608695652174
citeseer,5,0.075,0.8157894736842105,0.9855072463768116
citeseer,5,0.1,0.86,0.989247311827957
citeseer,5,0.125,0.9333333333333332,0.9913793103448276
citeseer,5,0.15,0.9857142857142858,0.9784172661870504
citeseer,5,0.175,0.9878048780487804,0.9754601226993864
citeseer,5,0.2,0.9787234042553192,0.967741935483871
citeseer,5,0.025,1.5555555555555556,0.9565217391304348
citeseer,5,0.05,1.0909090909090908,0.9782608695652174
citeseer,5,0.075,0.8648648648648649,0.9855072463768116
citeseer,5,0.1,0.9375,0.967741935483871
citeseer,5,0.125,1.0,0.9655172413793104
citeseer,5,0.15,0.9857142857142858,0.9640287769784172
citeseer,5,0.175,1.0897435897435896,0.9631901840490796
citeseer,5,0.2,1.1379310344827591,0.9516129032258064
citeseer,5,0.025,2.2857142857142856,1.0
citeseer,5,0.05,1.5555555555555556,1.0
citeseer,5,0.075,1.6538461538461535,1.0
citeseer,5,0.1,1.5833333333333333,1.0
citeseer,5,0.125,1.6976744186046508,0.9913793103448276
citeseer,5,0.15,1.6226415094339623,0.9856115107913668
citeseer,5,0.175,1.3285714285714283,0.98159509202454
