dataset,T2,ratio,div,recall
Oklahoma97,5,0.2,0.5892566467715681,0.9364970979856606
Oklahoma97,5,0.025,0.5313807531380753,0.9344262295081968
Oklahoma97,5,0.05,0.5708154506437768,0.9453551912568308
Oklahoma97,5,0.075,0.5530410183875529,0.9444444444444444
Oklahoma97,5,0.1,0.5624332977588047,0.9398907103825136
Oklahoma97,5,0.125,0.5789473684210527,0.93224043715847
Oklahoma97,5,0.15,0.5890014471780028,0.9234972677595628
Oklahoma97,5,0.175,0.5939054726368159,0.9161139289894654
Oklahoma97,5,0.2,0.5927134312126155,0.9061113007852508
Oklahoma97,2,0.025,0.2406779661016949,0.9480874316939892
Oklahoma97,2,0.05,0.26863084922010394,0.9439890710382514
Oklahoma97,2,0.075,0.272305909617613,0.9380692167577414
Oklahoma97,2,0.1,0.3106535362578335,0.9330601092896176
Oklahoma97,2,0.125,0.3616071428571429,0.9278688524590164
Oklahoma97,2,0.15,0.3889943074003795,0.9184881602914392
Oklahoma97,2,0.175,0.4350503919372901,0.9063597346859148
Oklahoma97,2,0.2,0.45576540755467204,0.900307272106521
Oklahoma97,2,0.025,0.12962962962962962,0.989071038251366
Oklahoma97,2,0.05,0.21393034825870647,0.9740437158469946
Oklahoma97,2,0.075,0.2678983833718245,0.9590163934426228
Oklahoma97,2,0.1,0.3118279569892473,0.9515027322404372
Oklahoma97,2,0.125,0.3505535055350554,0.9382513661202184
Oklahoma97,2,0.15,0.382001258653241,0.9298724954462659
Oklahoma97,2,0.175,0.4074684239428885,0.9184549356223176
Oklahoma97,2,0.2,0.4386051080550098,0.9057698873335608
Oklahoma97,2,0.025,0.24489795918367346,0.9726775956284152
Oklahoma97,2,0.05,0.2664359861591695,0.9617486338797814
Oklahoma97,2,0.075,0.3292978208232445,0.9499089253187614
Oklahoma97,2,0.1,0.3593314763231198,0.9398907103825136
Oklahoma97,2,0.125,0.4076923076923077,0.9262295081967212
Oklahoma97,2,0.15,0.4324853228962818,0.918032786885246
Oklahoma97,2,0.175,0.4670864338866629,0.9149434256730394
Oklahoma97,2,0.2,0.5066872427983539,0.9020143393649708
Oklahoma97,2,0.025,0.15457413249211358,0.96448087431694
Oklahoma97,2,0.05,0.18831168831168832,0.9672131147540984
Oklahoma97,2,0.075,0.24772727272727274,0.9617486338797814
Oklahoma97,2,0.1,0.2978723404255319,0.950136612021858
Oklahoma97,2,0.125,0.3475699558173785,0.9442622950819672
Oklahoma97,2,0.15,0.37766624843161856,0.936703096539162
Oklahoma97,2,0.175,0.424680377987771,0.9266484588373001
Oklahoma97,2,0.2,0.4615768463073852,0.9170365312393308
Oklahoma97,2,0.025,0.2,0.9808743169398908
Oklahoma97,2,0.05,0.23440134907251264,0.9795081967213116
Oklahoma97,2,0.075,0.26352128883774456,0.9699453551912568
Oklahoma97,2,0.1,0.3130044843049327,0.9535519125683058
Oklahoma97,2,0.125,0.3585746102449889,0.9426229508196722
Oklahoma97,2,0.15,0.3934010152284264,0.9312386156648452
Oklahoma97,2,0.175,0.4326439351593069,0.9172844323058916
Oklahoma97,2,0.2,0.4601196410767697,0.9057698873335608
Oklahoma97,2,0.025,0.18831168831168832,0.9672131147540984
