dataset,T2,ratio,div,recall
UNC28,20,0.175,0.7650695517774343,0.9654115586690016
UNC28,20,0.2,0.7665764546684709,0.956721562619686
UNC28,20,0.025,1.0123456790123455,0.99079754601227
UNC28,20,0.05,0.9347181008902076,0.9877300613496932
UNC28,20,0.075,0.7996323529411765,0.9805924412665986
UNC28,20,0.1,0.7925824175824175,0.9747126436781608
UNC28,20,0.125,0.7777777777777778,0.9699754901960784
UNC28,20,0.15,0.7623762376237624,0.9642492339121552
UNC28,20,0.175,0.7774319066147859,0.9588441330998247
UNC28,20,0.2,0.7773995915588836,0.9521256223669092
UNC28,10,0.025,1.2176870748299322,1.0
UNC28,10,0.05,1.050314465408805,0.9953987730061352
UNC28,10,0.075,0.9737903225806452,0.9867211440245148
UNC28,10,0.1,0.8968023255813954,0.978544061302682
UNC28,10,0.125,0.8545454545454545,0.9736519607843136
UNC28,10,0.15,0.8180129990714949,0.968335035750766
UNC28,10,0.175,0.8184713375796179,0.9632224168126094
UNC28,10,0.2,0.8233240223463687,0.9574875526618154
UNC28,10,0.025,1.0375,0.9938650306748468
UNC28,10,0.05,0.9697885196374624,0.9831288343558282
UNC28,10,0.075,0.8863198458574181,0.9816138917262512
UNC28,10,0.1,0.8696275071633238,0.9777777777777776
UNC28,10,0.125,0.8672768878718535,0.9724264705882352
UNC28,10,0.15,0.8541666666666666,0.9678243105209398
UNC28,10,0.175,0.8404512489927478,0.9575306479859896
UNC28,10,0.2,0.8182451253481894,0.9505936422826504
UNC28,10,0.025,0.9520958083832336,0.9938650306748468
UNC28,10,0.05,0.8111111111111111,0.9923312883435584
UNC28,10,0.075,0.793040293040293,0.9846782431052092
UNC28,10,0.1,0.7682926829268293,0.9777777777777776
UNC28,10,0.125,0.7548387096774194,0.9699754901960784
UNC28,10,0.15,0.7623762376237624,0.9616956077630237
UNC28,10,0.175,0.7609868928296067,0.9549036777583187
UNC28,10,0.2,0.7488278633623576,0.9479126771351972
UNC28,10,0.025,1.0375,0.9938650306748468
UNC28,10,0.05,0.9638554216867472,0.9831288343558282
UNC28,10,0.075,0.8863198458574181,0.9775280898876404
UNC28,10,0.1,0.8536931818181818,0.9747126436781608
UNC28,10,0.125,0.8399098083427283,0.96875
UNC28,10,0.15,0.8316183348924229,0.9627170582226762
UNC28,10,0.175,0.8141382049245433,0.9575306479859896
UNC28,10,0.2,0.8284313725490197,0.9505936422826504
UNC28,10,0.025,1.130718954248366,0.98159509202454
UNC28,10,0.05,0.9757575757575756,0.98159509202454
UNC28,10,0.075,0.8754789272030651,0.9836567926455568
UNC28,10,0.1,0.8354430379746836,0.9770114942528736
UNC28,10,0.125,0.825503355704698,0.9699754901960784
UNC28,10,0.15,0.7767695099818511,0.9673135852911132
UNC28,10,0.175,0.784375,0.961908931698774
UNC28,10,0.2,0.7737771739130435,0.9551895825354272
UNC28,10,0.025,1.103225806451613,0.98159509202454
UNC28,10,0.05,0.9878048780487804,0.99079754601227
UNC28,10,0.075,0.9196078431372549,0.9836567926455568
UNC28,10,0.1,0.8563300142247511,0.9823754789272032
UNC28,10,0.125,0.8133333333333334,0.9724264705882352
UNC28,10,0.15,0.8062730627306273,0.9673135852911132
UNC28,10,0.175,0.7871674491392802,0.9588441330998247
UNC28,10,0.2,0.7846889952153109,0.9498276522405208
UNC28,10,0.025,1.2482758620689656,0.9846625766871164
UNC28,10,0.05,1.130718954248366,0.98159509202454
UNC28,10,0.075,0.9501992031872508,0.9785495403472932
UNC28,10,0.1,0.9362017804154302,0.9731800766283524
UNC28,10,0.125,0.8672768878718535,0.9724264705882352
UNC28,10,0.15,0.8541666666666666,0.9688457609805924
UNC28,10,0.175,0.8434221146085553,0.9614711033274956
UNC28,10,0.2,0.8309957924263675,0.9551895825354272
UNC28,10,0.025,0.9878048780487804,0.98159509202454
UNC28,10,0.05,0.957957957957958,0.9846625766871164
UNC28,10,0.075,0.8826923076923077,0.9713993871297242
UNC28,10,0.1,0.8484419263456091,0.9601532567049808
UNC28,10,0.125,0.825503355704698,0.9528186274509804
UNC28,10,0.15,0.8230912476722533,0.947906026557712
UNC28,10,0.175,0.7984251968503937,0.9430823117338004
UNC28,10,0.2,0.7969717825189263,0.9348908464189966
UNC28,10,0.025,1.0764331210191085,0.9785276073619632
UNC28,10,0.05,1.0061538461538462,0.9769938650306748
UNC28,10,0.075,0.9083820662768032,0.9744637385086824
UNC28,10,0.1,0.8804034582132565,0.9701149425287356
UNC28,10,0.125,0.8503401360544217,0.96875
UNC28,10,0.15,0.8384976525821596,0.9637385086823288
UNC28,10,0.175,0.8213716108452951,0.9597197898423818
UNC28,10,0.2,0.8044229440221147,0.9513596323247798
UNC28,10,0.025,1.1733333333333331,0.99079754601227
UNC28,10,0.05,1.0764331210191085,0.9861963190184048
UNC28,10,0.075,1.0269151138716357,0.9846782431052092
UNC28,10,0.1,0.9683257918552036,0.9762452107279692
UNC28,10,0.125,0.9245283018867924,0.9730392156862744
UNC28,10,0.15,0.8647619047619047,0.9642492339121552
UNC28,10,0.175,0.8345381526104417,0.9588441330998247
UNC28,10,0.2,0.8504606661941885,0.9509766373037152
UNC28,10,0.025,0.884393063583815,0.9877300613496932
UNC28,10,0.05,0.9176470588235294,0.9877300613496932
UNC28,10,0.075,0.9196078431372549,0.9826353421859041
UNC28,10,0.1,0.8616262482168331,0.9816091954022989
UNC28,10,0.125,0.8357705286839145,0.9724264705882352
UNC28,10,0.15,0.8213953488372093,0.9688457609805924
UNC28,10,0.175,0.8126984126984127,0.9645359019264448
UNC28,10,0.2,0.8119361554476058,0.9555725775564916
UNC28,10,0.025,0.9757575757575756,0.9846625766871164
UNC28,10,0.05,0.9120234604105572,0.99079754601227
UNC28,10,0.075,0.8333333333333334,0.982635342185904
UNC28,10,0.1,0.8099861303744799,0.9770114942528736
UNC28,10,0.125,0.8053097345132744,0.9724264705882352
UNC28,10,0.15,0.8079409048938134,0.9698672114402452
UNC28,10,0.175,0.8069620253164557,0.9632224168126094
UNC28,10,0.2,0.8119361554476058,0.9559555725775564
UNC28,10,0.025,1.2027027027027026,0.9938650306748468
UNC28,10,0.05,1.0830670926517572,0.99079754601227
UNC28,10,0.075,0.9777777777777776,0.9846782431052092
UNC28,10,0.1,0.9390787518573552,0.9808429118773946
UNC28,10,0.125,0.8758620689655172,0.9773284313725492
UNC28,10,0.15,0.8559241706161137,0.9678243105209398
UNC28,10,0.175,0.8478964401294499,0.9601576182136602
UNC28,10,0.2,0.8309957924263675,0.9532746074301034
UNC28,10,0.025,0.9878048780487804,0.9938650306748468
UNC28,10,0.05,0.8628571428571429,0.99079754601227
UNC28,10,0.075,0.8506616257088847,0.985699693564862
UNC28,10,0.1,0.8,0.9831417624521072
UNC28,10,0.125,0.7934065934065934,0.9791666666666666
UNC28,10,0.15,0.7864963503649635,0.9729315628192032
UNC28,10,0.175,0.7913725490196079,0.9649737302977232
UNC28,10,0.2,0.7957359009628611,0.9551895825354272
UNC28,10,0.025,1.0,0.9754601226993864
UNC28,10,0.05,0.9064327485380116,0.98159509202454
UNC28,10,0.075,0.8471698113207548,0.979570990806946
UNC28,10,0.1,0.7755102040816326,0.9762452107279692
UNC28,10,0.125,0.7719869706840391,0.9724264705882352
UNC28,10,0.15,0.7592093441150045,0.9719101123595506
UNC28,10,0.175,0.7582755966127791,0.963660245183888
UNC28,10,0.2,0.7677725118483413,0.9582535427039448
UNC28,10,0.025,0.8111111111111111,0.9785276073619632
UNC28,10,0.05,0.9289940828402368,0.98159509202454
UNC28,10,0.075,0.8826923076923077,0.9785495403472932
UNC28,10,0.1,0.8616262482168331,0.9716475095785441
UNC28,10,0.125,0.825503355704698,0.9730392156862744
UNC28,10,0.15,0.8180129990714949,0.9688457609805924
UNC28,10,0.175,0.7984251968503937,0.9610332749562172
UNC28,10,0.2,0.7982093663911846,0.9505936422826504
UNC28,10,0.025,1.1168831168831168,0.9785276073619632
UNC28,10,0.05,1.0061538461538462,0.98159509202454
UNC28,10,0.075,0.9501992031872508,0.9734422880490295
UNC28,10,0.1,0.8723098995695839,0.964750957854406
UNC28,10,0.125,0.8694158075601375,0.9595588235294118
UNC28,10,0.15,0.8436911487758946,0.9570990806945864
UNC28,10,0.175,0.7998423955870765,0.9500875656742556
UNC28,10,0.2,0.7920384351406999,0.9436997319034852
