dataset,T2,auc,ap,dp,true,false,fnr,tnr
1684,5,0.9306961117295244,0.9215159159880552,0.01231599512902328,0.007289843403388772,0.009042292896772431,0.037332144301461055,0.047563635163211784
1684,5,0.9464246104505282,0.9383821036680896,0.007218207760285727,0.0026348530715739624,0.00586922034892139,0.03978440275752353,0.03616831347923785
1684,5,0.9474507581384654,0.9428131813618322,0.006763862268284321,0.0035646246679457076,0.016507115026828584,0.06261048635706709,0.06613340077338511
1684,5,0.9391723867065797,0.9317881361769744,0.026270476221766613,0.001050037909465277,0.011290024591950464,0.059918964602943124,0.04303224820418768
1684,5,0.9421236424020302,0.9335496614504712,0.033864476095161106,0.003160020435707668,0.017226371416601584,0.034295099131962034,0.04921302980963206
1684,5,0.9465502715704692,0.9329993674656256,0.03290355241800539,0.006591757112936339,0.0002185017625083105,0.06157022737449625,0.040257065642094296
1684,5,0.9522075657151694,0.9473463320531764,0.01418914429429557,0.003505359499636167,0.00022314493173309727,0.03397599826171255,0.028888929909733636
1684,5,0.9467268076377542,0.9377770670355288,0.02010636693441953,0.006368766315218551,0.008519145701841374,0.0417710578655254,0.05207153061727179
1684,5,0.9440879241189986,0.938781987917526,0.022113953117714257,0.0016599200939489312,0.007415734749864178,0.026214875271479046,0.0370242782152231
1684,5,0.9478246890014468,0.9396292967332766,0.02557283596579733,0.0037800775397099657,0.014388288489618624,0.030094258427781868,0.08149083243455241
1684,5,0.9520666421110254,0.9430247051920162,0.025352408800859275,0.0055223848924208395,0.014311000623826663,0.053930891629790034,0.06584973235890293
1684,5,0.9457469561519004,0.9316424635921079,0.01249331468917534,0.003338072911998329,0.0064402169012272355,0.04484376324544047,0.04401353886306174
1684,5,0.9507754359474238,0.9411574628457076,0.030525355108097008,0.0037438422479023673,0.0023217616012383762,0.03996731204425447,0.04102902589677146
1684,5,0.9446414435461059,0.938322730518374,0.015668081072388054,0.000618375943259278,0.005276849035884754,0.025185479679544133,0.04201053475183378
1684,5,0.9476674854141526,0.9438481380365192,0.015901977436034682,0.005743108815062025,0.013354085223837138,0.03011434276261579,0.04814327530112495
1684,5,0.9452773803879112,0.9391338783026272,0.02146492905575572,0.014079127463522146,0.007445092307905062,0.050997984204091074,0.048367665437378936
1684,5,0.9502575289834574,0.9452975048313952,0.015541226314852122,0.001989904434246778,0.004063422806120413,0.04256175563573242,0.045283792650918635
1684,5,0.947691905388878,0.9420627907370296,0.010301949023800723,0.009459188530376942,0.011050276054992848,0.07715591834709308,0.047067306904406817
