dataset,T2,auc,ap,dp,true,false,fnr,tnr
Oklahoma97,10,0.8383196060278524,0.8390669427630216,0.029141175916464875,0.0012909001218597293,0.0057036832252420535,0.0492215945302226,0.02410128744299964
Oklahoma97,10,0.8032727449980773,0.8029122577395676,0.029459316715233705,0.006403426075790205,0.002680990009646984,0.052855054180143864,0.014571046026352988
Oklahoma97,10,0.8176881546376221,0.8161878016865816,0.03651543420952612,0.008920053277630308,0.002988724959218289,0.0601719883486375,0.02688730470562711
Oklahoma97,10,0.8194486984182714,0.8189507670000125,0.03123086546678217,0.001574212152749276,0.0004027964877568226,0.07134162090860939,0.02120681167203724
Oklahoma97,10,0.8283506223221059,0.8249241970493544,0.030726212822086194,0.001058975533174772,0.0005519073922033156,0.05734929166358601,0.010733851037402214
Oklahoma97,10,0.830212357068111,0.8330580225837514,0.030805650689796533,0.004353560966346014,0.005030329572852501,0.07967398106235722,0.021963720979774923
Oklahoma97,10,0.8114237784204845,0.8098078175427907,0.02889341732133488,0.00720798679129172,0.004010841865100201,0.07086454101605158,0.0186799568748498
Oklahoma97,10,0.8074615456150281,0.8102057820919919,0.03273552352896898,0.000271173200410488,0.006793686872117072,0.0507768307706791,0.042133560486659095
Oklahoma97,10,0.8137533896828925,0.8144411663258899,0.03070508000500252,0.003978207456096122,0.0013939835950044458,0.053792475924642674,0.015481017571522397
Oklahoma97,10,0.8197382669994059,0.8201430751471346,0.029192353326656244,0.00015620987711245627,0.0020997757683150573,0.04198460029341042,0.0157970979898373
Oklahoma97,10,0.8279465484202733,0.8215840072729639,0.034851766196771924,0.012807213563714831,0.008822718770910624,0.08097839394050932,0.04190475692847887
Oklahoma97,10,0.8326706551179366,0.8324408442567258,0.0349833837261254,0.0036530636282576735,0.00023344240417001556,0.05248167224453279,0.009306475412648844
Oklahoma97,10,0.8145278972946293,0.8123213358399579,0.03703027218292017,0.003841726157109731,0.009076158336572307,0.0633336428862716,0.03758770748578962
Oklahoma97,10,0.8175874578325135,0.8181091734403653,0.031386389763166975,0.0006446217425102336,0.001954789211761569,0.06367937401572077,0.02045922640368326
Oklahoma97,10,0.8294654664875531,0.8306556029899508,0.033293518469335044,0.0018395459505593926,0.004896172472856317,0.0614950651562003,0.026882686098022527
Oklahoma97,10,0.8375658531465019,0.8344712998751044,0.03458378512123805,0.01206720720570737,0.002416519587075927,0.06800983865744709,0.015978804147855304
Oklahoma97,5,0.8524611203575021,0.850937456786606,0.0375601521882249,0.0037693860531254906,0.004117645227263628,0.020974345850166,0.020094038821452918
Oklahoma97,5,0.8497285820179861,0.853140935963268,0.040197430432945776,0.00043847703261800763,0.0018465946974915413,0.03449597612443543,0.011825769007285237
Oklahoma97,5,0.8456539790370509,0.8496882346838133,0.035390431038899176,0.0053119129860474115,0.00023578307489340923,0.04508929145192592,0.02008415954852226
Oklahoma97,5,0.8581802326987551,0.8577554653972796,0.036632699307905206,0.0038302720570338603,0.0009797422883648544,0.040726923533831234,0.014469011332959868
Oklahoma97,5,0.8605109907858881,0.863521039884247,0.031783028307667875,0.0050634419605816786,0.007709742509941906,0.03355841675282991,0.023753511330250342
Oklahoma97,5,0.8477934411658125,0.8493912475130276,0.034652255632074656,0.00287334128054954,0.003996838697431026,0.039398279997978916,0.019279675081770344
Oklahoma97,5,0.8481534975105233,0.8497483710031933,0.04171028471882905,0.006467122741422782,0.002656307792294149,0.0350529544595182,0.02022417539391621
Oklahoma97,5,0.8422336348997523,0.8445581462783951,0.03205261654013478,0.005273388964736195,0.000846371383346415,0.043856499243302025,0.014641962047977087
Oklahoma97,5,0.8554447293977554,0.8552584494911643,0.03766105057404491,0.0033324195733713024,0.0005159255428688771,0.05240299150382055,0.01210760077372163
Oklahoma97,5,0.8551931552129924,0.8593527608325677,0.03502438908543986,0.002195424618860544,0.0055150069761998426,0.047626162767637883,0.025132499892215863
Oklahoma97,5,0.8374843540008117,0.8384171796518379,0.030694238809127413,0.0003119505279079692,0.003634864860040111,0.04028737229511415,0.02496299946250202
Oklahoma97,5,0.8323214330035532,0.8336546023942342,0.03191848508535712,0.01029481278160275,0.005830767087862795,0.055302852004486334,0.027992520051825568
Oklahoma97,5,0.8483770537416425,0.8509926735663008,0.03579753768216639,0.007215154942720628,0.0003395133011939395,0.04588290342009313,0.01233529915551574
Oklahoma97,5,0.8540135387600372,0.8586849877011948,0.037777416919912064,0.003068899755509384,0.00272215349483467,0.03152956336632995,0.015632021172798802
Oklahoma97,5,0.8538671554414996,0.854256169139838,0.039953164085656384,0.01220385337157054,0.009806669258779963,0.0494942156061011,0.04302031517786231
Oklahoma97,5,0.8479684484835799,0.849495363682723,0.036092643625844,0.001996730514946436,0.001068901522222524,0.029409107183122382,0.014137633664208357
Oklahoma97,5,0.8480159251624328,0.8471184347401197,0.039996313993768025,0.003632714276889825,0.007922260998099225,0.0342962583125058,0.02826089064923496
Oklahoma97,5,0.8580625199983388,0.8627554079783464,0.038600809717240524,0.0004643332428408247,0.0011852521110267346,0.050913309685138526,0.016094510878856712
Oklahoma97,5,0.8557229882358719,0.8574861963540057,0.0379014301100141,0.001663185739136176,0.0037254469846463353,0.036055807857964514,0.025060437056325626
Oklahoma97,5,0.8324067921934393,0.8276393935924291,0.028800840671875463,0.00022103701402050453,0.00232841396198923,0.033116654285006764,0.015780283273844214
Oklahoma97,2,0.8305807208992433,0.8224821322904501,0.04838422617134163,0.035543737638593545,0.0014745754493029394,0.12791432111855472,0.018180853735343925
Oklahoma97,2,0.8257035643815933,0.8283224942845895,0.04687585676098166,0.026447093048578386,0.001988292250571786,0.11279934973585053,0.0162747071025624
Oklahoma97,2,0.8204128143845162,0.8206266902130908,0.03882366898037797,0.016010981977291124,0.0013493186309847733,0.10469864536609816,0.0132330994722342
Oklahoma97,2,0.8396545939215792,0.8378520825453613,0.04584830883701958,0.03273560752844795,0.00016128110989615548,0.1347767568275392,0.016294383945135136
Oklahoma97,2,0.8294091788382528,0.8307337363852794,0.04296337239282619,0.028657941609071383,0.003258534968349136,0.12335278985988606,0.020517000298988987
Oklahoma97,2,0.8213667581086895,0.8225719476909368,0.04382578293518287,0.03222085655361222,0.002865704940363185,0.13390760302488092,0.018189304401985608
Oklahoma97,2,0.8326913445818751,0.8336363663630721,0.0516528893785306,0.03695242619073348,0.002526474631916996,0.1423018380098234,0.02452965663285389
Oklahoma97,2,0.8210549802877612,0.8226379631756382,0.03899250540740671,0.01906143575427569,0.0007016106813698415,0.11697755977380958,0.013017364840673113
Oklahoma97,2,0.8372012188266701,0.8357461339360108,0.04281358090350098,0.02188422552995884,0.0006627194969954218,0.1225968477663374,0.01107152628615706
Oklahoma97,2,0.8355065848344757,0.8370607220820592,0.042610861363078574,0.0270025274487008,0.004182216643768547,0.1466238971682175,0.02429402138944414
Oklahoma97,2,0.8342290966812216,0.8363130392525464,0.043958123416542816,0.03349808486521351,0.0044687664987530405,0.13982001909542965,0.01990845975276883
Oklahoma97,2,0.8204295505664765,0.8220715604169241,0.043093558289370816,0.020601237981684232,0.004741862169377878,0.1118755609948498,0.029617253110615662
Oklahoma97,2,0.8349311958310627,0.8357209577223923,0.0436093093903022,0.01899206009532749,0.0006133329749388001,0.10338617391248033,0.013658009617351884
Oklahoma97,2,0.8382898258801195,0.8396721627363958,0.045703318728063234,0.027470827673011216,0.0002099628717542141,0.12078994148188656,0.011930138118497257
Oklahoma97,2,0.8475481512075906,0.8439192107418408,0.04725798330698749,0.032372453466298426,0.008832978829731483,0.12936494092380668,0.03835072046625782
Oklahoma97,2,0.8225961728612823,0.8219293438836706,0.04217397954733281,0.02388464273312093,0.0013665986513785096,0.11981919146938047,0.02023460148035861
Oklahoma97,2,0.8411926816769427,0.8402601561770944,0.05306120256976087,0.029049438552034238,0.0088353624641952,0.13800281827762054,0.03328001563720491
Oklahoma97,2,0.8258716348083421,0.8287677828129297,0.04802566058725274,0.030941958952804736,0.004058610642141183,0.15057521917999447,0.022136339346692752
Oklahoma97,2,0.8370289526997083,0.836784713829048,0.04434517621291285,0.02430888769855157,0.004920717141725444,0.12749689703909373,0.025044773024448568
Oklahoma97,2,0.8356171275494169,0.8305119251038118,0.04131293506402287,0.02757777242319645,0.0018765420630279216,0.1107613292188125,0.015196358854120504
Oklahoma97,1,0.8563779183915423,0.8546316190015155,0.03783176177637079,0.0014906120940440086,0.002860949243491106,0.015267001537778322,0.016009608002968703
Oklahoma97,1,0.8565298027392478,0.8623435548667673,0.03819066420486232,0.0024259566193137712,0.0022475199791578346,0.031104301816297125,0.019844598581143427
Oklahoma97,1,0.8518584220075927,0.8566902810311,0.032884751532501616,0.011952488263463906,0.001193240048202308,0.044115648334982716,0.017794353573086855
Oklahoma97,1,0.8620197086397616,0.8631580012343713,0.036003144991752334,0.0011843168945267224,0.0012988319267630251,0.032665735377564606,0.016776107468057286
Oklahoma97,1,0.8652599173812551,0.8700450069792739,0.033803320350451686,0.008154980602853449,0.00306709557530408,0.03558686313811342,0.016557410361490218
Oklahoma97,1,0.8612505994956321,0.8643869055837248,0.03737527923256839,0.0027225514198417127,0.003926118228002954,0.03058782107680179,0.017867593583685466
Oklahoma97,1,0.8603875066667346,0.8628116700374413,0.04511413032081329,0.006073092378847685,0.0041678167518887504,0.033011685094525164,0.02049238667905337
Oklahoma97,1,0.8529605298919491,0.8543324791239827,0.03214922908086695,0.010168338301990293,0.000109067263231777,0.04306248730962007,0.012534461152882205
Oklahoma97,1,0.8568779526191324,0.8576418315156118,0.034747793214346845,0.005443452086409743,0.00013271459820778239,0.035825556687808,0.01501293563985842
Oklahoma97,1,0.8571242681929616,0.8616126502443442,0.034532769953006616,0.0011209575067987149,0.004500896248122856,0.03218085742717251,0.017687189710367254
Oklahoma97,1,0.8550201058886577,0.8588606020199471,0.03543676592658146,0.0020279337059296728,0.00245267898640687,0.0345294618285818,0.010171063990902366
Oklahoma97,1,0.8620166784118302,0.8650351341012235,0.036905909968572216,0.009359857267799402,0.0017843951758915238,0.04989214290699619,0.01633333358196876
Oklahoma97,1,0.8646095465531494,0.8659124017355361,0.04087563472396448,0.00549788108333493,0.0019067463629563702,0.03989725472926152,0.020417957702812992
Oklahoma97,1,0.8518177050679714,0.8568688810455404,0.034557809116512864,0.00341898020568775,0.0025391746983511702,0.03889014277956698,0.014655733155898756
Oklahoma97,1,0.8551146023812296,0.8542621826435957,0.03968355511823485,0.012008337122054,0.010123619784980024,0.043347186859367774,0.04282862875535199
Oklahoma97,1,0.8570612767470993,0.8583575681249691,0.03650345767475737,0.004751261141039841,0.00156027958493685,0.031494321244679074,0.015424107375981547
Oklahoma97,1,0.8637206175347187,0.866244513109454,0.043274663567529036,0.002371436985991384,0.005206387828579058,0.03120947716508728,0.026102568425827352
Oklahoma97,1,0.8604888095174295,0.8649630667497674,0.037106627596144345,0.004195657602005614,0.00042926229346176766,0.03578505571698678,0.01873452415015785
Oklahoma97,1,0.8615232267716854,0.8641571899507539,0.03813330616177204,0.0011541475173165211,0.0021967416464904713,0.022696455091366956,0.012348254691191073
Oklahoma97,1,0.8550209450287003,0.8543661213105969,0.03343854394116549,0.002171114065119394,0.0017800188582669863,0.023054888850791475,0.01719186292704369
