dataset,T2,auc,ap,dp,true,false,fnr,tnr
citeseer,5,0.7903995284495939,0.8274571043654739,0.07826404181868342,0.010691838161295713,0.011902941240264928,0.1108005366726297,0.08448355720240852
citeseer,5,0.8005443091602349,0.8472056149990939,0.08042859415689424,0.02210444630236644,0.0010860047626629374,0.1393866394885574,0.11573272804653142
citeseer,5,0.8119969054504594,0.8546225869859254,0.07303784713690617,0.008927341229482312,0.008470639804289273,0.0971260355141245,0.059410520750726926
citeseer,5,0.8110298587190776,0.8486415410773847,0.07794416193430563,0.004678982059001411,0.010757511405548932,0.09797898443499596,0.12515582149090002
citeseer,5,0.8079767540385714,0.8508544439994039,0.08533749464113936,0.015674013360184917,8.08232061793716e-05,0.08173363095238095,0.0379376513888452
citeseer,5,0.8140000736797509,0.8458164746357797,0.08691973811933261,0.00532558898720385,0.012597938630343,0.06919431279620854,0.08659680088251517
citeseer,5,0.8070741770892814,0.8461875964013721,0.06560720042530674,0.007583457350836219,0.006476659771322506,0.05770975056689344,0.05746933757997374
citeseer,5,0.8024691926541289,0.8458579092003771,0.09669759032984923,0.00830942770252897,0.03893014419525052,0.0843609022556391,0.13144410749764718
citeseer,5,0.7816730829449796,0.8184548815779299,0.05030003339517102,0.01398233721866185,0.009613047692589177,0.05417293233082707,0.08091817356122533
citeseer,5,0.7796422848090774,0.8087871250760119,0.08062734784780752,0.019236363834857686,0.01679743737720871,0.07651778898963008,0.12648645426638452
citeseer,5,0.8057249166497819,0.8524867439678304,0.11396550244837313,0.02063903734250006,0.0668934553017329,0.0952203136669156,0.17650468883205456
citeseer,5,0.8120521652636814,0.851157103854486,0.1300371043727307,0.06331536732202712,0.020125270472718768,0.17833456153279292,0.10334081276489654
citeseer,5,0.7792002063033027,0.8161677116814329,0.07598298796355901,0.004839963247747671,0.0053043547377548605,0.0600787122526253,0.1046607832322118
citeseer,5,0.7839571552248153,0.8324460190472053,0.08566586128193059,0.012957229150037363,0.0116046664338218,0.08147697750262561,0.09213879014753533
citeseer,5,0.8061716001399915,0.8460732596132023,0.10298762764914136,0.015670000764727868,0.01897544148654743,0.08582013897848967,0.11365728900255755
citeseer,2,0.8195306599863692,0.8624360634736774,0.11529667870362785,0.035217085879924566,0.013619552037863502,0.10981662889359232,0.1409090909090909
citeseer,2,0.7968787415498535,0.8371923392230349,0.09448761401990276,0.054239272752259766,5.774458152632777e-06,0.1224074074074074,0.0815018315018315
citeseer,2,0.793784192009431,0.8318277542558459,0.11963727853074108,0.07508611541227786,0.015989002433242173,0.15699069906990698,0.08899982171510074
citeseer,2,0.801718580191199,0.8500120257945629,0.08586869269876188,0.010104974816007249,0.033644746988381165,0.07756696428571429,0.12026951885650734
citeseer,2,0.8286116892924902,0.8594874986858387,0.11144811172659727,0.03748580607623929,0.0006984412602624695,0.11534391534391535,0.058369408369408377
citeseer,2,0.7884930648934407,0.8281883479730434,0.08444122116026748,0.015848878865226654,0.017301084844841285,0.08072450805008945,0.1346302300447738
citeseer,2,0.8039427876733777,0.8517322400904324,0.09207608624211623,0.03318356332732414,0.006692436792273232,0.13740387288057074,0.11096609448148674
citeseer,2,0.8213219989316436,0.8627289011116196,0.07709678186209269,0.007455026609956381,0.007747278790851955,0.08904949710339101,0.07738567274649749
citeseer,2,0.8159387721269502,0.8558739010341149,0.08973928985455391,0.012062596956750271,0.023844914334090538,0.09011219539605536,0.10969832959361757
citeseer,2,0.8073504761553907,0.8530944900375107,0.08967101202756292,0.018789680604018862,0.0019782929759832152,0.09211309523809524,0.05678064739375256
citeseer,2,0.8184669085818492,0.8464702395951815,0.095987119529492,0.0024943014904391745,0.01805111778723512,0.0770374500511105,0.08838940981798124
citeseer,2,0.8114581222715468,0.8455598138198264,0.07383932186698762,0.012305371962867878,0.016121942489734108,0.06651549508692366,0.11767664068393265
citeseer,2,0.8039842325332941,0.8500871833894179,0.1034906901909682,0.013885790490750621,0.03874876867667063,0.08191729323308271,0.13186238628045593
citeseer,2,0.7883411004070806,0.8238165255111893,0.056253004514799226,0.009374611715368837,0.01320359424486992,0.06650375939849625,0.06145927944293068
citeseer,2,0.7842841091197112,0.8166472061509327,0.08675336067556813,0.025594214478194155,0.01783761515436185,0.09061121143857166,0.15551515512770842
citeseer,2,0.8104127908047671,0.85932954516174,0.1189487406778612,0.023679068739391896,0.06291747111552018,0.07845407020164302,0.16736572890025575
citeseer,2,0.8091602350384055,0.8515008172087993,0.13242649077149676,0.06967067258002434,0.015125189161063647,0.18780397936624907,0.07323610072301172
citeseer,2,0.7824467203300853,0.8212962335675166,0.08322663335413412,0.013004983570630471,0.0068432483059281965,0.0823307779829519,0.07735797021511308
citeseer,2,0.7900679695702629,0.8342067772306305,0.09021725829288556,0.014744088799283475,0.008156846831269653,0.07220901737512207,0.10997514863632074
citeseer,2,0.8131067066993313,0.8526920120224618,0.11380716846720222,0.02662948352431025,0.02100646088648472,0.09971798794536707,0.09265132139812447
citeseer,1,0.8184807235351544,0.8602249513712156,0.11356601810413886,0.033629708789664474,0.006772395079191429,0.11058457734739366,0.11435786435786435
citeseer,1,0.799158208845254,0.8410539750660979,0.09692622044787144,0.0576960377951998,0.003520195530824936,0.12955555555555556,0.08710407239819004
citeseer,1,0.7925178212897641,0.8307633664085938,0.117680268561625,0.07000140646205984,0.011838185782302472,0.15042754275427542,0.08978427527188447
citeseer,1,0.800392344673875,0.850316398436833,0.09151324250699376,0.004852012200792957,0.03844514897372744,0.08355654761904761,0.14090864488273966
citeseer,1,0.8273315036195177,0.854888030468639,0.11051131131134484,0.04253600042697269,0.015160429803967515,0.13057445200302342,0.09891774891774892
citeseer,1,0.796229438744497,0.8256152483815313,0.08621083120939403,0.01669692763854994,0.017465641542646782,0.08896094215861658,0.12221707580670065
citeseer,1,0.8049282543425003,0.8407953741250995,0.0987009762516149,0.03245842838682633,0.024452169136404387,0.1346613545816733,0.14745353950915024
citeseer,1,0.8171544880178305,0.8631170071691163,0.08143869383438877,0.0039640957961860415,0.012530433856160013,0.06631064480214367,0.1134681469733016
citeseer,1,0.8191070014183353,0.8556315512062849,0.08546046441660457,0.005104065422758917,0.01817195934368953,0.08934424694225403,0.0806532036898529
citeseer,1,0.8064478992061006,0.8515623540559859,0.0971291550937705,0.020446568881099886,0.018463233196140242,0.06781994047619047,0.10170184655069364
citeseer,1,0.8165696549945661,0.8523305367138447,0.09697340144844872,0.002451677970764665,0.023858462552580933,0.06231762847319022,0.0919746276889134
citeseer,1,0.8159802169868666,0.8492898654282464,0.07458654994241584,0.011828945728113415,0.014838499005033716,0.06368102796674226,0.12203503478333752
citeseer,1,0.8121258450146439,0.8556036684518045,0.10918779722221243,0.01973683327153349,0.03841132238997269,0.10563909774436092,0.127958450974241
citeseer,1,0.7910856711304316,0.8257887008398934,0.05617016691193826,0.0036778396091112493,0.0013890957582238885,0.07714285714285714,0.05190873310764319
citeseer,1,0.7847169776566155,0.8183292833043856,0.08527724005628462,0.02322096588706162,0.015898320441480616,0.05916630983188428,0.17205614997168658
citeseer,1,0.8118587559174051,0.8595094680425005,0.11319163654994788,0.02497122597639004,0.046092858712162864,0.09320388349514563,0.1852685421994885
citeseer,1,0.8134889204074491,0.855826269711881,0.13320155061835132,0.07062082248688932,0.008779090610963936,0.18301400147383934,0.09598603839441536
citeseer,1,0.7830269483689145,0.8260268707125586,0.08652727587518333,0.01677149360656815,0.004822463100375647,0.09486505138679052,0.07811638168781028
citeseer,1,0.7926007110095968,0.8396525792661662,0.09307126147011636,0.01870888027769192,0.005071516080520768,0.08584378972969985,0.06860863820818522
citeseer,1,0.8113522076295383,0.8505261764369145,0.11498790896138453,0.023700851463177585,0.02802187488022463,0.11116435957458573,0.0955157715260017
