dataset,alpha,auc,ap,dp,true,false,fnr,tnr
citeseer,5.0,0.7239127631748605,0.7202756335529784,0.15493409060061347,0.11280077350073515,0.018943777965926632,0.20741436810200284,0.05678064739375256
citeseer,5.0,0.7536241227504651,0.7595723840541797,0.1665853542516304,0.0927268169665385,0.04844245405875735,0.16349326304536155,0.11788576300085253
citeseer,10.0,0.6910884341210926,0.6452467291705111,0.13749943844475135,0.07399581653993524,0.00496273707317785,0.1755605087190245,0.0847041847041847
citeseer,10.0,0.7329155077455838,0.7400613565439824,0.11834316475836246,0.06458479395865466,0.0279809568681182,0.1972962962962963,0.07396035337211808
citeseer,10.0,0.7481718211792443,0.755278537098711,0.15301324530239604,0.07744335236298742,0.0471582404785268,0.19494449444944487,0.11670529506150827
citeseer,10.0,0.720698484039124,0.7068734799223743,0.10852370714022504,0.04435559809716584,0.013400223656044707,0.16715029761904762,0.076014784286789
citeseer,10.0,0.7406472766122051,0.7387746126093611,0.1375350755521303,0.08457081452226912,0.013374918342664016,0.136281179138322,0.07691197691197693
citeseer,10.0,0.7061766656228703,0.668144292995037,0.12588122516933406,0.061547292738536014,0.013863361255320457,0.1243664281454979,0.0592558283155782
citeseer,10.0,0.7131209821510802,0.7152112269751593,0.13105979924563996,0.04403237683979923,0.06914870248349311,0.08529602520151951,0.12089658107532986
citeseer,10.0,0.7221720790583728,0.7213704664901324,0.1282562648421332,0.04573518468997001,0.03609738340594898,0.1308474704206216,0.08782712133227596
citeseer,10.0,0.7254208955773731,0.7310611490808587,0.12518107442048634,0.044264607916721405,0.031103453095085217,0.15767292888048098,0.08277237596609324
citeseer,10.0,0.7311840335979664,0.7349371142776588,0.14914605306525053,0.07576569199232991,0.054691427887769255,0.1574404761904762,0.1131838057189594
citeseer,10.0,0.7121101880675644,0.7096575517370063,0.10199545131584307,0.0011515011765530988,0.017091434811799533,0.07536474305361955,0.08763099834528405
citeseer,10.0,0.7277763451159535,0.7211831903917205,0.12836485466861802,0.0928510208403216,0.022342056985693682,0.1758503401360544,0.09560528594976672
citeseer,10.0,0.7121193980364346,0.7134401765206378,0.14724456462772104,0.09040724340404138,0.032974097967552095,0.1544360902255639,0.11028617240057163
citeseer,10.0,0.6583446922949401,0.6395707174094896,0.08861041918724114,0.06264608614747008,0.014246535958634834,0.1282706766917293,0.14579032835163624
citeseer,10.0,0.7332194367183039,0.7504359386324897,0.08895050665326433,0.04026823290508975,0.03287217548372628,0.09509802096326772,0.08058891902363426
citeseer,10.0,0.7300788373335301,0.7173905077901626,0.1496703385354729,0.07007140866101706,0.021497277150484616,0.1998132935026139,0.08017050298380221
citeseer,10.0,0.7170697563042236,0.7295025958929545,0.13497613886119442,0.09097046681864272,0.01107686488627326,0.15298452468680915,0.10670655696833707
citeseer,10.0,0.693722485218,0.7105184687058188,0.14278598863414005,0.044829072249438336,0.11498185686566775,0.11137224180702444,0.1588527302813017
citeseer,10.0,0.7414715688260974,0.7268003796535891,0.1643486797473874,0.07133930144621572,0.05755723283749944,0.2148766421609272,0.13347384315329205
citeseer,10.0,0.6651508592900957,0.6375047104639548,0.09338192878725353,0.029236147338114287,0.03870392707329773,0.13289587672571102,0.09036658141517476
citeseer,20.0,0.7023913684171748,0.6714040286992813,0.10957990470070944,0.016719149955123754,0.07393938373791012,0.13345445691059954,0.12005772005772004
citeseer,20.0,0.7288032566449926,0.7329959708704503,0.14604359510884038,0.10375008015292016,0.04187029080990958,0.1997037037037037,0.13429217840982546
citeseer,20.0,0.5592730571570669,0.5455700325377729,0.01111332253378504,0.007305329023134581,0.0007033984412525205,0.14277677767776778,0.09991085755036548
citeseer,20.0,0.6832553555968979,0.6488203479398136,0.08787945730521099,0.012819122565449542,0.0289490778377038,0.09118303571428572,0.08105190854675694
citeseer,20.0,0.7219832746965316,0.7060607526723537,0.17233769471780555,0.09266241941216097,0.04247638045249928,0.11568405139833712,0.1031024531024531
citeseer,20.0,0.6799098344047597,0.648478361720668,0.08687744511693751,0.017852294822271162,0.029296382686286933,0.0852340488968396,0.0715145900880037
citeseer,20.0,0.69387444970436,0.6610500700295588,0.11393456800492678,0.06155245766757984,0.02922568181034492,0.09811915130176968,0.14175060292240035
citeseer,20.0,0.7210806977472417,0.6918691280379993,0.1452500140026218,0.041360112509106615,0.08435359838486055,0.10106995263525373,0.1283372984403912
citeseer,20.0,0.6723668698999798,0.6246547813862353,0.13175946545019618,0.06492877650841172,0.04367193337437985,0.14774579033134164,0.06288955372725008
citeseer,20.0,0.7131808469487373,0.6959071683522006,0.16450295368294804,0.11100908075785053,0.06587439039758246,0.1976190476190476,0.1135298373651263
citeseer,20.0,0.7014634640534915,0.6821177037076207,0.05616408268093604,0.02015891735837071,0.008801105525983644,0.11688504785800576,0.09376723662437947
citeseer,20.0,0.6451882517637091,0.6040268269485489,0.00737293980607265,0.007364804112374598,0.0022537687754714394,0.05755857898715041,0.05671500013969213
