dataset,alpha,auc,ap,dp,true,false,fnr,tnr
UNC28,10.0,0.7438120653151733,0.6857109622859476,0.015542101858542191,0.017422185803198983,0.006248949503389686,0.08314792512038037,0.01723711484973774
UNC28,10.0,0.7003730325137867,0.6660758205145242,0.02993683451196696,0.030929935268641743,0.010611250708561814,0.07994092392539895,0.032745460399445016
UNC28,10.0,0.6421047681480679,0.5940178204659947,0.032853450444834904,0.0283104939142348,0.032837291028915146,0.0804062600233601,0.06286009283396447
UNC28,10.0,0.7350830875970179,0.6762199172865535,0.020931336622509268,0.014982572234189303,0.010955711962688922,0.0511109680465246,0.02505251005732154
UNC28,10.0,0.6343278191906359,0.5830544323443658,0.04264255655347085,0.022209487568033908,0.055153051083405,0.07220082058253385,0.07345748782177786
UNC28,10.0,0.6896636505302948,0.6546436635039968,0.015812441139010848,0.003241051321083705,0.02091491552996441,0.0266105920826803,0.0467414537692183
UNC28,10.0,0.7394190358913939,0.6850747449911022,0.03499119728705391,0.02547563699241557,0.032311097709668,0.07860499882286832,0.058883411689666675
UNC28,10.0,0.6253603913608949,0.5938319113464928,0.020248509875162014,0.01649284784614259,0.014197075804243444,0.048859025743356266,0.02932970493946104
UNC28,10.0,0.6781229960006367,0.6533355445157938,0.03887876596832738,0.03619792591163232,0.030481026969631626,0.1002694236699772,0.07757278009993887
UNC28,10.0,0.6614914908403621,0.6180088248674719,0.03414857269648816,0.02501578913128416,0.031589191044039615,0.091478748839783,0.05537752899128797
UNC28,10.0,0.6623420524670499,0.6257117247355469,0.036461284562168884,0.025852143130313976,0.03676024391184792,0.0922203882613041,0.0645184366554349
UNC28,10.0,0.6811117592429895,0.6086632124355387,0.043344699777627685,0.028859672631125145,0.0501890342395339,0.0942251646576128,0.10972863932131292
UNC28,10.0,0.7001175225949756,0.6388462540078816,0.024640469438427064,0.003668182117146821,0.03279509993465705,0.05346100583454203,0.05163604537605558
UNC28,10.0,0.6625105855282524,0.6428976254525502,0.027777341832496968,0.016067458792117812,0.021730879972185976,0.05285846484546071,0.031211803851429725
UNC28,10.0,0.7746332000650291,0.7389144637955568,0.04044488705797833,0.02589330400948389,0.035820338910836365,0.06851243395610146,0.067276689926445
UNC28,10.0,0.6617962794320394,0.614620467570224,0.0391654666379478,0.024467111086483542,0.03948171395103026,0.05957602339181287,0.06775802275343189
UNC28,10.0,0.6454222905365423,0.5881975614277275,0.03144310775165142,0.01996656809007864,0.030830652913590963,0.06402830754778001,0.05472763873448908
UNC28,10.0,0.6398222856180615,0.6063255671077576,0.0021223411268863177,0.005600555388051368,0.0021043002364565023,0.030669187409661326,0.018116323632415856
UNC28,10.0,0.6676625769122755,0.6331287278919024,0.03328170014220912,0.02070397900587662,0.03280943671702726,0.06869248766606828,0.048677943327115836
UNC28,20.0,0.6434634867561455,0.6038666625920281,0.0246682793741798,0.017061194156555968,0.01827636763442899,0.05712616768943619,0.041965722459196435
UNC28,20.0,0.7162321883410228,0.6643643688913701,0.00904689364096765,0.01468311703720493,0.0073195421076014434,0.047257650813745986,0.0374055924081376
UNC28,20.0,0.6689064410135225,0.64525327155211,0.045463356027632885,0.02197174879519571,0.053408822164761824,0.06593407539315267,0.10203858899976444
UNC28,20.0,0.6071856072296413,0.5840737173349457,0.017632313521646226,0.025826660257516613,0.006314289909439859,0.07960968657520319,0.02310087716657736
UNC28,20.0,0.6451214677047289,0.5934518716360879,0.02212575253535587,0.02208683380596977,0.00910316050868892,0.06700859102841979,0.023637489338482743
UNC28,20.0,0.6459982291591575,0.6306403629590043,0.04128811923415178,0.038388984733207385,0.035671654395493815,0.09581677580553599,0.07637334724128135
UNC28,20.0,0.718044364603608,0.6781282980157739,0.024256065417969826,0.02009189561865353,0.014177885338716481,0.0713595774145149,0.03280343610493365
UNC28,20.0,0.6823544148434497,0.6391221420578166,0.041749305549417234,0.04488129632978122,0.028919343792625538,0.11531601356327773,0.07852557739395143
UNC28,20.0,0.7132396236010489,0.6756680690614912,0.02137531298085099,0.018920595914388882,0.007404831818388601,0.06942921858594757,0.01972291240583924
UNC28,20.0,0.7548146554022191,0.7155157967007433,0.02159271082755176,0.031407199233553236,0.00698126692956275,0.09728527614196,0.0244673005841032
UNC28,20.0,0.6857558165729527,0.6794561377845559,0.03774788900764186,0.031239629446742887,0.02933599915370757,0.08550163659138589,0.0453359293662705
UNC28,20.0,0.6200821175111435,0.6248725795465182,0.021398342303255883,0.017289754255230626,0.01902317134545354,0.07678382143614282,0.04478680487258086
UNC28,20.0,0.6501703258662533,0.6135618771884648,0.013187435969177652,0.01679074414294494,0.0021505912784413428,0.06667489400967155,0.019170687158658727
UNC28,20.0,0.6129337414921544,0.6104718851859682,0.02624569174223395,0.020518787190162712,0.020565964665235536,0.0858537670661424,0.04102701003963816
UNC28,20.0,0.692473086335484,0.6497448883605859,0.021713997620831392,0.010771022055628448,0.012883257900349806,0.04075043639173693,0.03595202216395181
UNC28,20.0,0.6738333461927204,0.6495286291146452,0.03631457513414818,0.030108303240782924,0.0265986035858927,0.086756042614155,0.05579979966441677
UNC28,20.0,0.6002227771470109,0.5431689764475023,0.03366377953474302,0.022162685311062743,0.02950044102370537,0.04250730994152047,0.04870413591223086
UNC28,20.0,0.7243680151001116,0.6898687509312327,0.017343521045723148,0.010418559208721223,0.008169897614017213,0.07148313263405594,0.036998617913048704
UNC28,20.0,0.7019671975810085,0.6721703244938431,0.007702473088623533,0.003012582002373441,0.0009232463937448926,0.036744520976415534,0.0226782649872058
UNC28,20.0,0.6276525301641797,0.5889079553797285,0.036675361057109335,0.03808482134903983,0.0233645364192022,0.09161309763816873,0.039652306309529
UNC28,30.0,0.6278304027071919,0.5985041594947089,0.01843056661633477,0.013367495757846506,0.015155207911479725,0.11483074321591705,0.0356887435825394
UNC28,30.0,0.6907581415876706,0.6224485261174635,0.008567142340739974,0.001948911386870702,9.309363270431168e-05,0.02069869014713701,0.022006762719193964
UNC28,30.0,0.6298052103232531,0.6098431054246038,0.036204430736119377,0.015268162789463562,0.03968960219371848,0.04609622854429907,0.06144319718319913
UNC28,30.0,0.639296141921076,0.5953971384296342,0.009753486813653494,0.013681406999719124,0.0010218349706202238,0.041753157547552336,0.014691185589664243
UNC28,30.0,0.6702543887116734,0.6438445441662906,0.05193200999388282,0.03970352049021302,0.05107868748946204,0.09801555112055338,0.07778789573292183
UNC28,30.0,0.6856062206017518,0.6213782820812734,0.030239237338653125,0.017501411844161346,0.029531943203920673,0.062291365656665376,0.04500117987095068
UNC28,30.0,0.6321044124029821,0.6009403478624744,0.0019487186478141497,0.000816180263183016,0.0120550808018901,0.028696378061348032,0.021544039771646498
UNC28,30.0,0.6567343037571186,0.6510391760737113,0.05052450759785943,0.03148859285511221,0.05855713901295932,0.07525480271613215,0.0842700188815531
UNC28,30.0,0.7246479766270786,0.7024705763877672,0.011443685823331416,0.00609347818920568,0.002046141105988493,0.033045629477177665,0.015156995644800525
UNC28,30.0,0.7046785453611593,0.6667419211337691,0.022558832448409408,0.01945751938203789,0.009058681502006106,0.06739677804595741,0.026902691020070386
UNC28,30.0,0.6405431856700248,0.6141476750894814,0.006626320825661554,0.002595593985508757,0.003554115717177932,0.04823396528246224,0.01440775745120044
UNC28,30.0,0.6377136160070646,0.6040816667792179,0.021158299255459683,0.02673466140716724,0.008408906417237431,0.08103289015415367,0.02546974577006312
UNC28,30.0,0.6697805390730127,0.6361231855752231,0.017215730755785058,0.007376310741332691,0.01723224815164441,0.03505113926550079,0.041271126358605865
UNC28,30.0,0.5963540258704585,0.5935237148610087,0.032192431038285334,0.011859518228962314,0.04183326987720859,0.03221363180631203,0.06439876501074028
UNC28,30.0,0.5599114382464075,0.5401295854232703,0.00879569131518405,0.00132836568598305,0.007659824226318721,0.03944386059617517,0.021632984274123444
UNC28,30.0,0.6725970029555941,0.6261120114198919,0.03015791847200848,0.026221307766997458,0.021846006313671368,0.07560570968392304,0.04784836484180957
UNC28,30.0,0.5892622851262135,0.5490720940578981,0.011557121253734344,0.0074056874963254,0.003162350466494951,0.024396929824561403,0.01980438582820577
UNC28,30.0,0.6551194299142757,0.643990320427724,0.029386738502319862,0.022724454177573773,0.024139341182529826,0.07245752518732544,0.0450139710963555
UNC28,30.0,0.6179196402825835,0.6285464809048547,0.014378958088600782,0.008959992918689173,0.009734043826108572,0.02471021626991603,0.022308367693130875
UNC28,30.0,0.596449661694871,0.5662108691325127,0.02781517945900587,0.03270720853407979,0.014694000504456906,0.0815119578284975,0.03513009392373975
UNC28,50.0,0.5725539169692846,0.5492119387645933,0.002312432083447453,0.002164138241309288,0.0009267131402054486,0.027836830996555498,0.016544915838675896
UNC28,50.0,0.6515325409135009,0.6063018718191271,0.008637192934844676,0.0010096037959761491,0.002265206684487789,0.01934948385070164,0.018500935897783687
UNC28,50.0,0.6070751291382821,0.5615956342090735,0.015743527664024887,0.00025211948301180425,0.017271029706656272,0.020073221508213102,0.03788419843688892
UNC28,50.0,0.6217177939937464,0.5987763703648827,0.006487310823993396,0.006759186901882456,0.0007151318286709341,0.04743432240572746,0.014953823832200503
UNC28,50.0,0.6120041110615508,0.5916860200507792,0.008722484713409417,0.007070737867175244,0.003702925965155349,0.08490139273374965,0.01545942318384454
UNC28,50.0,0.6792408122965026,0.6694048381312426,0.007305732467000491,0.009035793771156202,0.006832241315292293,0.04647455187877706,0.026234843918854937
UNC28,50.0,0.5923339890682069,0.5574215532256055,0.013561795081051296,0.007493828016645549,0.01200840268305668,0.029614587653378637,0.035976525898772045
UNC28,50.0,0.644287578695694,0.6289264109442982,0.012917853515326856,0.016009196284578173,0.001713448653244726,0.0652272657706358,0.025177093761484158
UNC28,50.0,0.6632027162216756,0.6393905140750743,0.020513676750088587,0.023055131361510068,0.009391100410513787,0.07526917651258119,0.03378857281296305
UNC28,50.0,0.6186441541038903,0.5957071506376976,0.03629151526468627,0.04401493518426994,0.019054465503488487,0.1253124860460268,0.05260233070544467
UNC28,50.0,0.6845642934620999,0.6348229337197894,0.024244448863731758,0.02046406556395286,0.017550448162485043,0.06294136425894273,0.04186103111183223
UNC28,50.0,0.608930917026354,0.5798712459663147,0.008007583429114822,0.007027772791832086,0.00385285059674689,0.06772842908628365,0.03768781099992002
UNC28,50.0,0.5638970503757569,0.5705558933992546,0.0006487444340878947,0.00025471582325065604,0.0010083879196727207,0.029128401610787183,0.03727641958915879
UNC28,50.0,0.6078878752500539,0.5669995093201516,0.0012683236768893462,0.008528679386888088,0.001530624915628934,0.05238737023456542,0.025213425383061813
UNC28,50.0,0.4792288281925822,0.4803120496130453,0.0007550769233022812,0.0008248333691479109,0.0012349276560213304,0.023370126108364427,0.016132551126278274
UNC28,50.0,0.5441626431803573,0.5162699763659091,0.0002466266980347951,0.002510120243358118,0.00031029820244399216,0.04735437565719944,0.0299201616209431
UNC28,50.0,0.5216878959189375,0.5168207430737003,5.172656641884649e-07,4.350931522955801e-06,3.222856547461964e-06,0.03662280701754386,0.017338836116332038
UNC28,50.0,0.6888995260424176,0.6657480022590236,0.02020915423219273,0.008695394299963818,0.013075413846232849,0.08156148306802924,0.02853934441005919
UNC28,50.0,0.6849941090866494,0.6648191711573123,0.016349342764177273,0.008435421470767803,0.012276810042369829,0.0398901979081908,0.02873445235798955
UNC28,50.0,0.6671195963353937,0.6297660596602869,0.02855512181404065,0.02400010632339566,0.02161520791373268,0.051679380839338,0.052229204586616805
